size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
3.13841995766062	#C49A00	0.224688972360336	0.68643175168544	Kyrgyz Republic	Kyrgyz Republic	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#F8766D	0.285483205593069	0.562143663872748	Cambodia	Cambodia	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.32673643528671	0.577248099195458	Kiribati	Kiribati	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.519541003539093	0.546547085041601	Comoros	Comoros	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.41495341569977	#F8766D	0.175076535597195	0.690161781442451	Korea, Dem. Rep.	Korea, Dem. Rep.	East Asia & Pacific (all income levels)	3	#F8766D
5.41525987298185	#F8766D	0.070097922139957	0.849671383048291	Korea, Rep.	Korea, Rep.	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.24068002692316	0.697882163970588	Kosovo	Kosovo	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#00C094	0.196354517228651	0.782369333143266	Kuwait	Kuwait	Middle East & North Africa (all income levels)	3	#00C094
3.9718012070186	#C49A00	0.194291855743969	0.654546932876148	Kazakhstan	Kazakhstan	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#F8766D	0.312732049417027	0.63199307898014	Lao PDR	Lao PDR	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#00C094	0.16378617799683	0.741487218919075	Lebanon	Lebanon	Middle East & North Africa (all income levels)	3	#00C094
2	#53B400	0.175402218989513	0.760960140442176	St. Lucia	St. Lucia	Latin America & Caribbean (all income levels)	3	#53B400
4.12978872191586	#A58AFF	0.206342141259743	0.78043800240204	Sri Lanka	Sri Lanka	South Asia	3	#A58AFF
2.80498447189992	#FB61D7	0.557211715917233	0.436926013881183	Liberia	Liberia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.340198015502529	0.315829828251796	Lesotho	Lesotho	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.0911587815098682	0.737812294033667	Lithuania	Lithuania	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.130240788588054	0.865237559191659	Luxembourg	Luxembourg	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.0955012267407777	0.739408435142117	Latvia	Latvia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#00C094	0.264313785092386	0.774921434704356	Libya	Libya	Middle East & North Africa (all income levels)	3	#00C094
4.66983145535444	#00C094	0.216981132075472	0.72478322218554	Morocco	Morocco	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#C49A00	0.114825108018325	0.683680688474946	Moldova	Moldova	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.141748268449964	0.780841978115917	Montenegro	Montenegro	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#FB61D7	0.500434244523091	0.626538076725211	Madagascar	Madagascar	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.11580215819528	0.776641846799109	Macedonia, FYR	Macedonia, FYR	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.66968104739779	0.389919658237306	Mali	Mali	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.50884596413123	#F8766D	0.185824087543696	0.60701005033051	Myanmar	Myanmar	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#F8766D	0.199937034544152	0.656768989319269	Mongolia	Mongolia	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.0495798684239095	0.867463796004351	Macao SAR, China	Macao SAR, China	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#FB61D7	0.482521657945589	0.519320338033804	Mauritania	Mauritania	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#00C094	0.103100505894869	0.866377659983409	Malta	Malta	Middle East & North Africa (all income levels)	3	#00C094
2	#FB61D7	0.150867403434874	0.756175517452796	Mauritius	Mauritius	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#A58AFF	0.184955598497514	0.786387048333395	Maldives	Maldives	South Asia	3	#A58AFF
3.8	#FB61D7	0.605195735718783	0.39010435456557	Malawi	Malawi	Sub-Saharan Africa (all income levels)	3	#FB61D7
7.15441558277949	#53B400	0.2228434331372	0.80395904180305	Mexico	Mexico	Latin America & Caribbean (all income levels)	3	#53B400
4.54558441227157	#F8766D	0.26051414551534	0.7648402834701	Malaysia	Malaysia	East Asia & Pacific (all income levels)	3	#F8766D
4.27683991532123	#FB61D7	0.531048483401003	0.375755426034194	Mozambique	Mozambique	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.343346288294939	0.539780206808963	Namibia	Namibia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.192120633128515	0.798807686392323	New Caledonia	New Caledonia	East Asia & Pacific (all income levels)	3	#F8766D
3.8	#FB61D7	0.745782400069479	0.432717141791637	Niger	Niger	Sub-Saharan Africa (all income levels)	3	#FB61D7
7.80482557877496	#FB61D7	0.572193151963871	0.391142986386855	Nigeria	Nigeria	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#53B400	0.262685368130794	0.749017584648589	Nicaragua	Nicaragua	Latin America & Caribbean (all income levels)	3	#53B400
3.9718012070186	#C49A00	0.138925679049873	0.863907441601282	Netherlands	Netherlands	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.153038626050329	0.874738399122914	Norway	Norway	Europe & Central Asia (all income levels)	3	#C49A00
4.41495341569977	#A58AFF	0.313817660724754	0.649511487712583	Nepal	Nepal	South Asia	3	#A58AFF
3.13841995766062	#F8766D	0.166065961743057	0.871774137064361	New Zealand	New Zealand	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#00C094	0.244012853637883	0.77413324502366	Oman	Oman	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#53B400	0.239344725014656	0.798125146051663	Panama	Panama	Latin America & Caribbean (all income levels)	3	#53B400
4.54558441227157	#53B400	0.245424148337929	0.756711744858517	Peru	Peru	Latin America & Caribbean (all income levels)	3	#53B400
2	#F8766D	0.197005884013288	0.78058469537058	French Polynesia	French Polynesia	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#F8766D	0.412174045204855	0.571293352760145	Papua New Guinea	Papua New Guinea	East Asia & Pacific (all income levels)	3	#F8766D
6.55367983064247	#F8766D	0.331730247302256	0.67850159061162	Philippines	Philippines	East Asia & Pacific (all income levels)	3	#F8766D
8.18320305343436	#A58AFF	0.364298586534077	0.626421406410856	Pakistan	Pakistan	South Asia	3	#A58AFF
5.01197609552267	#C49A00	0.0879019475866861	0.796109447851847	Poland	Poland	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#53B400	0.145461059122392	0.847543194903689	Puerto Rico	Puerto Rico	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#00C094	0.476550795753089	0.74553457672979	West Bank and Gaza	West Bank and Gaza	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#C49A00	0.105271728510324	0.844031684465098	Portugal	Portugal	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#53B400	0.308063920793799	0.73779671265618	Paraguay	Paraguay	Latin America & Caribbean (all income levels)	3	#53B400
2	#00C094	0.246401198514884	0.83120745072589	Qatar	Qatar	Middle East & North Africa (all income levels)	3	#00C094
4.27683991532123	#C49A00	0.0965868380485051	0.747554341289096	Romania	Romania	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#C49A00	0.110699785048961	0.759322195638028	Serbia	Serbia	Europe & Central Asia (all income levels)	3	#C49A00
7.86037541459589	#C49A00	0.093330004125323	0.647694927117727	Russian Federation	Russian Federation	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.550046681286232	0.441672253477241	Rwanda	Rwanda	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.41495341569977	#00C094	0.304698525739844	0.759799517836174	Saudi Arabia	Saudi Arabia	Middle East & North Africa (all income levels)	3	#00C094
2	#F8766D	0.442136917298131	0.647970071442137	Solomon Islands	Solomon Islands	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.192120633128515	0.751493503534674	Seychelles	Seychelles	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.78854800926934	#FB61D7	0.481870291160953	0.555425809974156	Sudan	Sudan	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.145439346896237	0.882605094585992	Sweden	Sweden	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#F8766D	0.0900731702021408	0.873940328568688	Singapore	Singapore	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.0900731702021408	0.836887052836793	Slovenia	Slovenia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.0889875588944134	0.779121946054763	Slovak Republic	Slovak Republic	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#FB61D7	0.539950496124368	0.317217710948954	Sierra Leone	Sierra Leone	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.516826975269774	0.521163881014065	Senegal	Senegal	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#FB61D7	0.654482489089606	0.404576794016052	Somalia	Somalia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#53B400	0.225014655752654	0.700313998959392	Suriname	Suriname	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.39730117028899	0.612422868856144	Sao Tome and Principe	Sao Tome and Principe	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#53B400	0.217632498860108	0.729166909729822	El Salvador	El Salvador	Latin America & Caribbean (all income levels)	3	#53B400
4.12978872191586	#00C094	0.303938597824435	0.795070055963369	Syrian Arab Republic	Syrian Arab Republic	Middle East & North Africa (all income levels)	3	#00C094
2	#FB61D7	0.364081464272532	0.342147154861372	Swaziland	Swaziland	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.648185943504787	0.376405283485492	Chad	Chad	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.448216340621404	0.489294643582261	Togo	Togo	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.9436024140372	#F8766D	0.1328462557266	0.767964159639498	Thailand	Thailand	East Asia & Pacific (all income levels)	3	#F8766D
3.39427400463467	#C49A00	0.345408949779621	0.649842877009385	Tajikistan	Tajikistan	Europe & Central Asia (all income levels)	3	#C49A00
2	#F8766D	0.640695225481469	0.556829654082398	Timor-Leste	Timor-Leste	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#C49A00	0.237390624660746	0.63161988598764	Turkmenistan	Turkmenistan	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#00C094	0.174750852204877	0.772851391700136	Tunisia	Tunisia	Middle East & North Africa (all income levels)	3	#00C094
2	#F8766D	0.403163471350718	0.741022057796042	Tonga	Tonga	East Asia & Pacific (all income levels)	3	#F8766D
6.02492235949962	#C49A00	0.189406604859196	0.750654389351946	Turkey	Turkey	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.128720932757236	0.696675177265721	Trinidad and Tobago	Trinidad and Tobago	Latin America & Caribbean (all income levels)	3	#53B400
5.01197609552267	#FB61D7	0.563182578109734	0.458800747738905	Tanzania	Tanzania	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.41525987298185	#C49A00	0.0835595023557765	0.686443152693357	Ukraine	Ukraine	Europe & Central Asia (all income levels)	3	#C49A00
4.66983145535444	#FB61D7	0.668052630436199	0.408581968097472	Uganda	Uganda	Sub-Saharan Africa (all income levels)	3	#FB61D7
10.4427483676822	#00B6EB	0.176270708035695	0.832630676547591	United States	United States	North America	3	#00B6EB
2.80498447189992	#53B400	0.174750852204877	0.805678693830607	Uruguay	Uruguay	Latin America & Caribbean (all income levels)	3	#53B400
4.54558441227157	#C49A00	0.209490414052153	0.675002621281738	Uzbekistan	Uzbekistan	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.188972360336105	0.735508150333539	St. Vincent and the Grenadines	St. Vincent and the Grenadines	Latin America & Caribbean (all income levels)	3	#53B400
4.54558441227157	#53B400	0.240973141976247	0.767713337465313	Venezuela, RB	Venezuela, RB	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.182512973055127	0.851107910045896	Virgin Islands (U.S.)	Virgin Islands (U.S.)	Latin America & Caribbean (all income levels)	3	#53B400
6.48196385527594	#F8766D	0.159226610504375	0.775925483468292	Vietnam	Vietnam	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.403489154743036	0.707697291686769	Vanuatu	Vanuatu	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.409568578066309	0.734104686258894	Samoa	Samoa	East Asia & Pacific (all income levels)	3	#F8766D
4.12978872191586	#00C094	0.578272575287144	0.603744801662936	Yemen, Rep.	Yemen, Rep.	Middle East & North Africa (all income levels)	3	#00C094
5.41525987298185	#FB61D7	0.243795731376338	0.423162337089573	South Africa	South Africa	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.619308682719239	0.31915170192536	Zambia	Zambia	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.8	#FB61D7	0.344757582994984	0.3110060618019	Zimbabwe	Zimbabwe	Sub-Saharan Africa (all income levels)	3	#FB61D7
