size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
2.80498447189992	#00C094	0.215244153983108	0.796999106503009	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
4.27683991532123	#A58AFF	0.761740886293072	0.341725697602022	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2	#53B400	0.137840067742146	0.800555840939674	Antigua and Barbuda	Antigua and Barbuda	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#C49A00	0.174750852204877	0.798697476649121	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.136971578695964	0.747721290048369	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
3.9718012070186	#FB61D7	0.67565190959029	0.355418308110947	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.01197609552267	#53B400	0.211553075536835	0.782763808017212	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.104186117202597	0.853494521036627	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#F8766D	0.143919491065419	0.873104254654738	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.151410209088738	0.77848805001455	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.148696180819419	0.680179818977077	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.0960440323946414	0.790192324742661	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.117864819679962	0.805661972352328	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
7.74873899216167	#A58AFF	0.268873352584841	0.650784980296968	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.133486766398159	0.844107691184548	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#FB61D7	0.62213127211933	0.421883904068424	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.0846451136635039	0.747351137324647	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.240647458583929	0.781188948790208	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
3.39427400463467	#FB61D7	0.548635386586187	0.354812914590527	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#FB61D7	0.585980415572009	0.454353594583884	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.202108257159607	0.822378510194573	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.39427400463467	#53B400	0.385685129296307	0.61978563976927	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
8.58908187838033	#53B400	0.19906854549797	0.72956100457017	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.162266322166012	0.754715428372162	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	3	#53B400
2	#A58AFF	0.317183055778709	0.609626581647578	Bhutan	Bhutan	South Asia	3	#A58AFF
2.80498447189992	#FB61D7	0.303721475562889	0.396328924854931	Botswana	Botswana	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.0857307249712313	0.687989889434165	Belarus	Belarus	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.321959745532709	0.777622333480015	Belize	Belize	Latin America & Caribbean (all income levels)	3	#53B400
4.78854800926934	#00B6EB	0.118299064203053	0.867707777573784	Canada	Canada	North America	3	#00B6EB
5.41525987298185	#FB61D7	0.685639533621382	0.348280137053797	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.531808411316412	0.305821263434615	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.481327485507089	0.474297377733977	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.104186117202597	0.880096872844141	Switzerland	Switzerland	Europe & Central Asia (all income levels)	3	#C49A00
3.9718012070186	#FB61D7	0.502062661484682	0.4135672488262	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.9718012070186	#53B400	0.171928262804785	0.835999294353617	Chile	Chile	Latin America & Caribbean (all income levels)	3	#53B400
3.9718012070186	#FB61D7	0.487081225438044	0.400077196224609	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	3	#FB61D7
19.5626877214167	#F8766D	0.138382873396009	0.742888402792137	China	China	East Asia & Pacific (all income levels)	3	#F8766D
5.11769145362398	#53B400	0.232288251514428	0.742180780234058	Colombia	Colombia	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#53B400	0.20026271793647	0.845029272657879	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#53B400	0.129263738411099	0.824470975181032	Cuba	Cuba	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.317834422563345	0.726282074693096	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#C49A00	0.128395249364917	0.846190275297478	Cyprus	Cyprus	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#C49A00	0.0803026684325944	0.799643760306274	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	3	#C49A00
6.48196385527594	#C49A00	0.0987580606639599	0.846501902847223	Germany	Germany	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.448542024013722	0.475943303243666	Djibouti	Djibouti	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#C49A00	0.1400112903576	0.825714065077637	Denmark	Denmark	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.159552293896693	0.821077655191186	Dominica	Dominica	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#53B400	0.261165512299976	0.740175342941368	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	3	#53B400
4.78854800926934	#00C094	0.226751633845018	0.729651452566316	Algeria	Algeria	Middle East & North Africa (all income levels)	3	#00C094
3.8	#53B400	0.262034001346158	0.781239873292239	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	3	#53B400
2	#C49A00	0.102014894587142	0.732377813592989	Estonia	Estonia	Europe & Central Asia (all income levels)	3	#C49A00
6.02492235949962	#00C094	0.298510541285798	0.721445387100892	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#FB61D7	0.521603665023775	0.517784622267317	Eritrea	Eritrea	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.11769145362398	#C49A00	0.0900731702021408	0.867365747336259	Spain	Spain	Europe & Central Asia (all income levels)	3	#C49A00
6.1046315303569	#FB61D7	0.571976029702325	0.452128117838386	Ethiopia	Ethiopia	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.1400112903576	0.844791751659598	Finland	Finland	Europe & Central Asia (all income levels)	3	#C49A00
2	#F8766D	0.279078098877478	0.686763140982243	Fiji	Fiji	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.399038148381353	0.679227454782368	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	3	#F8766D
5.8605699061149	#C49A00	0.157381071281238	0.862577324010907	France	France	Europe & Central Asia (all income levels)	3	#C49A00
2	#FB61D7	0.368315348372669	0.553488398695375	Gabon	Gabon	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.77571185341255	#C49A00	0.131326399895781	0.845171785256848	United Kingdom	United Kingdom	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.219803721475563	0.781017173604251	Grenada	Grenada	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.125464098834053	0.750510736652185	Georgia	Georgia	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#FB61D7	0.448759146275268	0.550501334620988	Ghana	Ghana	Sub-Saharan Africa (all income levels)	3	#FB61D7
