size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
3.39427400463467	#00C094	0.140119851488373	0.823336574893241	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
4.66983145535444	#A58AFF	0.621805588727012	0.386092719912997	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.80498447189992	#C49A00	0.118624747595371	0.828006807769848	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.141748268449964	0.779295621408707	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
4.27683991532123	#FB61D7	0.530071433224048	0.423156636585614	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.11769145362398	#53B400	0.191686388605424	0.808614073335768	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.107442951125779	0.890167763171272	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
4.27683991532123	#F8766D	0.156295459973511	0.902860885319428	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.1364287730421	0.797942729924982	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.161723516512148	0.728450926432603	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.0770458345094122	0.804799676120168	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.122750070564735	0.823284890324014	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
8.07749948580829	#A58AFF	0.19233775539006	0.701721263370009	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.153038626050329	0.881655010592868	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.9718012070186	#FB61D7	0.584243437479645	0.490134517832184	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.117213452895325	0.783150302185615	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.224797533491109	0.798620329828879	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#FB61D7	0.4111969950279	0.411903461737438	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.518455392231365	0.500364262202964	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#00B6EB	0.144787980111601	0.863006761975799	Bermuda	Bermuda	North America	3	#00B6EB
2	#F8766D	0.172253946197104	0.843944276737729	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.60996894379985	#53B400	0.31088651019389	0.66494921250008	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
8.87779034283541	#53B400	0.14989035325792	0.771804019106113	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.158575243719739	0.803232417565107	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	3	#53B400
2	#A58AFF	0.206450702390516	0.675970566853934	Bhutan	Bhutan	South Asia	3	#A58AFF
2.80498447189992	#FB61D7	0.245966953991793	0.453683215318334	Botswana	Botswana	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.117213452895325	0.728425464181586	Belarus	Belarus	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.250852204876566	0.812591124930991	Belize	Belize	Latin America & Caribbean (all income levels)	3	#53B400
4.90241278938748	#00B6EB	0.129904249082658	0.888571242029223	Canada	Canada	North America	3	#00B6EB
5.9436024140372	#FB61D7	0.56741646220987	0.381242731144889	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.446805045921358	0.380873338488363	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.442245478428903	0.521270670454892	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.118299064203053	0.916086054503735	Switzerland	Switzerland	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#FB61D7	0.425309942028356	0.491121465084242	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.9718012070186	#53B400	0.154015676227284	0.858772047601641	Chile	Chile	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#FB61D7	0.431932171005493	0.431214488948111	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	3	#FB61D7
20	#F8766D	0.125029854310963	0.77258954855163	China	China	East Asia & Pacific (all income levels)	3	#F8766D
5.41525987298185	#53B400	0.181264520051241	0.775024423809212	Colombia	Colombia	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#53B400	0.151627331350283	0.863420618563205	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#53B400	0.11145971296437	0.860468517579766	Cuba	Cuba	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.207753435959789	0.779307402450222	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#C49A00	0.11265388540287	0.867280999844073	Cyprus	Cyprus	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#C49A00	0.108528562433506	0.84095341232737	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	3	#C49A00
6.40908153700972	#C49A00	0.100929283279415	0.885645363363995	Germany	Germany	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.352682545541394	0.529886792171749	Djibouti	Djibouti	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#C49A00	0.143268124280783	0.870976066510136	Denmark	Denmark	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#53B400	0.229465662114337	0.771839742264256	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	3	#53B400
5.01197609552267	#00C094	0.193966172351651	0.766267689661373	Algeria	Algeria	Middle East & North Africa (all income levels)	3	#00C094
3.9718012070186	#53B400	0.21850098790629	0.806007802925827	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	3	#53B400
2	#C49A00	0.118299064203053	0.813743006764257	Estonia	Estonia	Europe & Central Asia (all income levels)	3	#C49A00
6.40908153700972	#00C094	0.245424148337929	0.768168617714818	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#FB61D7	0.427264042382265	0.584544744262661	Eritrea	Eritrea	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.31903600462544	#C49A00	0.100929283279415	0.910347547185257	Spain	Spain	Europe & Central Asia (all income levels)	3	#C49A00
6.62428372831945	#FB61D7	0.392415919404216	0.550671209638959	Ethiopia	Ethiopia	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.151953014742602	0.881426990434517	Finland	Finland	Europe & Central Asia (all income levels)	3	#C49A00
2	#F8766D	0.239778969537747	0.708140030827565	Fiji	Fiji	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.321308378748073	0.701888858186397	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	3	#F8766D
5.9436024140372	#C49A00	0.173665240897149	0.900086640059501	France	France	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#FB61D7	0.30296154764748	0.604398839483803	Gabon	Gabon	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.8605699061149	#C49A00	0.168237184358512	0.88583538016262	United Kingdom	United Kingdom	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.193206244436242	0.809072393854051	Grenada	Grenada	Latin America & Caribbean (all income levels)	3	#53B400
4.41495341569977	#FB61D7	0.398386781596717	0.628285471205367	Ghana	Ghana	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.475899428968452	0.538854444966062	Gambia, The	Gambia, The	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.513678702477365	0.470413814403676	Guinea	Guinea	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#FB61D7	0.507599279154092	0.42436514342487	Equatorial Guinea	Equatorial Guinea	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.108528562433506	0.885683366723719	Greece	Greece	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#53B400	0.37906290031917	0.734985224103722	Guatemala	Guatemala	Latin America & Caribbean (all income levels)	3	#53B400
2	#F8766D	0.218826671298608	0.814396664551527	Guam	Guam	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#FB61D7	0.494789065722909	0.377242497500235	Guinea-Bissau	Guinea-Bissau	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#53B400	0.195811711574788	0.716136317747308	Guyana	Guyana	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#F8766D	0.0839937468788675	0.927411055701791	Hong Kong SAR, China	Hong Kong SAR, China	East Asia & Pacific (all income levels)	3	#F8766D
3.39427400463467	#53B400	0.287437305946979	0.766786815555216	Honduras	Honduras	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.111785396356688	0.825410038199838	Croatia	Croatia	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#53B400	0.307629676270708	0.594592072506762	Haiti	Haiti	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#C49A00	0.0868163362789587	0.793981259707247	Hungary	Hungary	Europe & Central Asia (all income levels)	3	#C49A00
9.67906244277255	#F8766D	0.180178908743513	0.707671449402156	Indonesia	Indonesia	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#C49A00	0.175836463512604	0.881807024031767	Ireland	Ireland	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#00C094	0.278969537746705	0.901454761009602	Israel	Israel	Middle East & North Africa (all income levels)	3	#00C094
19.1520261193831	#A58AFF	0.23435091299911	0.647823758507194	India	India	South Asia	3	#A58AFF
4.78854800926934	#00C094	0.456575547690905	0.702455868313495	Iraq	Iraq	Middle East & North Africa (all income levels)	3	#00C094
6.25957744383172	#00C094	0.13089215537269	0.765013578790446	Iran, Islamic Rep.	Iran, Islamic Rep.	Middle East & North Africa (all income levels)	3	#00C094
2	#C49A00	0.172579629589422	0.910841590861683	Iceland	Iceland	Europe & Central Asia (all income levels)	3	#C49A00
5.8605699061149	#C49A00	0.106357339818052	0.906623217932205	Italy	Italy	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.11384805784137	0.873662524009097	Channel Islands	Channel Islands	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#53B400	0.203193868467334	0.766212964823369	Jamaica	Jamaica	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#00C094	0.354962329287622	0.771705210370829	Jordan	Jordan	Middle East & North Africa (all income levels)	3	#00C094
7.57709601853868	#F8766D	0.104186117202597	0.914467111379449	Japan	Japan	East Asia & Pacific (all income levels)	3	#F8766D
5.2199378875997	#FB61D7	0.461352237444905	0.516980851209132	Kenya	Kenya	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.285483205593069	0.712084019499829	Kyrgyz Republic	Kyrgyz Republic	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#F8766D	0.225774583668063	0.608857013613145	Cambodia	Cambodia	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.479807629676271	0.578697167301773	Comoros	Comoros	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.41495341569977	#F8766D	0.171494018281694	0.697643502871516	Korea, Dem. Rep.	Korea, Dem. Rep.	East Asia & Pacific (all income levels)	3	#F8766D
5.50884596413123	#F8766D	0.088336192109777	0.88758353470997	Korea, Rep.	Korea, Rep.	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.192120633128515	0.720596772078233	Kosovo	Kosovo	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#00C094	0.201131206982652	0.791952640365125	Kuwait	Kuwait	Middle East & North Africa (all income levels)	3	#00C094
3.9718012070186	#C49A00	0.234459474129882	0.701036442827766	Kazakhstan	Kazakhstan	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#F8766D	0.241841631022429	0.678271290251687	Lao PDR	Lao PDR	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#00C094	0.146850641596283	0.758591010996918	Lebanon	Lebanon	Middle East & North Africa (all income levels)	3	#00C094
2	#53B400	0.165414594958421	0.790124298728754	St. Lucia	St. Lucia	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#A58AFF	0.201565451505743	0.794658099543949	Sri Lanka	Sri Lanka	South Asia	3	#A58AFF
3.13841995766062	#FB61D7	0.513570141346592	0.511713965584842	Liberia	Liberia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.29384241266257	0.375234780005961	Lesotho	Lesotho	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.14435373558851	0.773801475693261	Lithuania	Lithuania	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.118299064203053	0.889483702696221	Luxembourg	Luxembourg	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.0987580606639599	0.773991492491886	Latvia	Latvia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#00C094	0.224906094621882	0.795409425965712	Libya	Libya	Middle East & North Africa (all income levels)	3	#00C094
4.78854800926934	#00C094	0.19668020062097	0.751496543803452	Morocco	Morocco	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#C49A00	0.112436763141325	0.706007662313394	Moldova	Moldova	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.131760644418872	0.7884593715392	Montenegro	Montenegro	Europe & Central Asia (all income levels)	3	#C49A00
4.27683991532123	#FB61D7	0.450930368890722	0.666792755480342	Madagascar	Madagascar	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.106465900948824	0.79288334264479	Macedonia, FYR	Macedonia, FYR	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#FB61D7	0.629296306750331	0.428029807403153	Mali	Mali	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.50884596413123	#F8766D	0.167802939835421	0.642711546556985	Myanmar	Myanmar	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#F8766D	0.2240376055757	0.694722184609453	Mongolia	Mongolia	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.0752002952862757	0.889963305095951	Macao SAR, China	Macao SAR, China	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#FB61D7	0.437903033197994	0.539820490370272	Mauritania	Mauritania	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#00C094	0.103100505894869	0.905331103701554	Malta	Malta	Middle East & North Africa (all income levels)	3	#00C094
2	#FB61D7	0.110699785048961	0.769180267150698	Mauritius	Mauritius	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#A58AFF	0.1388171179191	0.825523668245416	Maldives	Maldives	South Asia	3	#A58AFF
3.9718012070186	#FB61D7	0.603024513103328	0.471101295181101	Malawi	Malawi	Sub-Saharan Africa (all income levels)	3	#FB61D7
7.33966291070888	#53B400	0.201131206982652	0.825626657350271	Mexico	Mexico	Latin America & Caribbean (all income levels)	3	#53B400
4.66983145535444	#F8766D	0.236305013353019	0.78466853640663	Malaysia	Malaysia	East Asia & Pacific (all income levels)	3	#F8766D
4.41495341569977	#FB61D7	0.477853529322361	0.408997724852864	Mozambique	Mozambique	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.295253707362616	0.598807025133865	Namibia	Namibia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.183652864928241	0.82128021309852	New Caledonia	New Caledonia	East Asia & Pacific (all income levels)	3	#F8766D
3.9718012070186	#FB61D7	0.71451679440693	0.47974211908178	Niger	Niger	Sub-Saharan Africa (all income levels)	3	#FB61D7
8.28712971076627	#FB61D7	0.54917819224005	0.435681023816591	Nigeria	Nigeria	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#53B400	0.232613934906746	0.780543271708479	Nicaragua	Nicaragua	Latin America & Caribbean (all income levels)	3	#53B400
3.9718012070186	#C49A00	0.14435373558851	0.892866001711748	Netherlands	Netherlands	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.157381071281238	0.894272126021573	Norway	Norway	Europe & Central Asia (all income levels)	3	#C49A00
4.54558441227157	#A58AFF	0.241841631022429	0.698426752115448	Nepal	Nepal	South Asia	3	#A58AFF
3.13841995766062	#F8766D	0.181264520051241	0.888191588465571	New Zealand	New Zealand	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#00C094	0.196463078359424	0.770348490428646	Oman	Oman	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#53B400	0.21969516034479	0.814070215691489	Panama	Panama	Latin America & Caribbean (all income levels)	3	#53B400
4.66983145535444	#53B400	0.220780771652517	0.780235824528303	Peru	Peru	Latin America & Caribbean (all income levels)	3	#53B400
2	#F8766D	0.177464880474195	0.800175427308827	French Polynesia	French Polynesia	East Asia & Pacific (all income levels)	3	#F8766D
3.39427400463467	#F8766D	0.375697505265215	0.606105190335457	Papua New Guinea	Papua New Guinea	East Asia & Pacific (all income levels)	3	#F8766D
6.76235235991626	#F8766D	0.289717089693206	0.698915475321511	Philippines	Philippines	East Asia & Pacific (all income levels)	3	#F8766D
8.53972476485058	#A58AFF	0.315446077686345	0.647366198056106	Pakistan	Pakistan	South Asia	3	#A58AFF
5.01197609552267	#C49A00	0.0944156154330504	0.823395860134411	Poland	Poland	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#53B400	0.14674208046551	0.858949523291556	Puerto Rico	Puerto Rico	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#00C094	0.428675337082311	0.76238868673424	West Bank and Gaza	West Bank and Gaza	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#C49A00	0.0998436719716873	0.885341336486194	Portugal	Portugal	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#53B400	0.269307597107931	0.756993729787676	Paraguay	Paraguay	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#00C094	0.195594589313242	0.846812770329774	Qatar	Qatar	Middle East & North Africa (all income levels)	3	#00C094
4.27683991532123	#C49A00	0.0889875588944134	0.788584782626293	Romania	Romania	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#C49A00	0.100929283279415	0.789724883418043	Serbia	Serbia	Europe & Central Asia (all income levels)	3	#C49A00
7.86037541459589	#C49A00	0.120470286818508	0.702773196367198	Russian Federation	Russian Federation	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.53289402262414	0.490706088362449	Rwanda	Rwanda	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.54558441227157	#00C094	0.250526521484248	0.781513497482258	Saudi Arabia	Saudi Arabia	Middle East & North Africa (all income levels)	3	#00C094
2	#F8766D	0.404574766050763	0.6849861038815	Solomon Islands	Solomon Islands	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.181264520051241	0.77212932786536	Seychelles	Seychelles	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.01197609552267	#FB61D7	0.422813036020583	0.585022446494405	Sudan	Sudan	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.159552293896693	0.902176824844378	Sweden	Sweden	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#F8766D	0.0835595023557765	0.903582949154204	Singapore	Singapore	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.122641509433962	0.873636301690888	Slovenia	Slovenia	Europe & Central Asia (all income levels)	3	#C49A00
