colour	x	y	group	clickSelects	showSelectedlegendcolour	PANEL
#C49A00	0.442571161821221	0.298951048951048	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.432800660051675	0.316433566433566	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.423355841674447	0.333916083916083	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.41434526782031	0.351398601398601	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.405986060750809	0.368881118881118	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.398278220465944	0.386363636363636	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.391547430358035	0.403846153846154	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.385902251557852	0.421328671328671	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.381234122934624	0.438811188811189	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.37710879996526	0.456293706293706	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.372874915865124	0.473776223776224	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.367555420457259	0.491258741258741	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.360064702433941	0.508741258741259	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.349534272748985	0.526223776223776	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.336181253663938	0.543706293706294	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.320222767440346	0.561188811188811	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.302744425385935	0.578671328671329	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.285266083331524	0.596153846153846	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.269199035977159	0.613636363636364	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.255520333499794	0.631118881118881	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.244555659291747	0.648601398601399	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.235979329960701	0.666083916083917	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.229031417591246	0.683566433566434	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.222300627483336	0.701048951048952	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.214809909460017	0.718531468531469	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.206233580128971	0.736013986013987	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.196571639490197	0.753496503496504	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.185824087543696	0.770979020979022	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.174750852204877	0.788461538461539	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.164003300258375	0.805944055944057	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.153798553965738	0.823426573426574	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.144787980111601	0.840909090909092	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.136971578695964	0.85839160839161	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.130783594241918	0.875874125874127	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.125898343357144	0.893356643356645	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.122424387172417	0.910839160839162	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.120036042295417	0.92832167832168	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.118624747595371	0.945804195804197	2	Albania	Europe & Central Asia (all income levels)	1
#C49A00	0.447239290444449	0.0541958041958028	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.443113967475085	0.0716783216783203	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.434754760405584	0.0891608391608378	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.421944546974401	0.106643356643355	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.405009010573854	0.124125874125873	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.385250884773216	0.14160839160839	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.364515708795623	0.159090909090908	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.344757582994984	0.176573426573426	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.327496363202119	0.194055944055943	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.313057732809345	0.211538461538461	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.301550252947435	0.229020979020978	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.291779751177888	0.246503496503496	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.282443493931433	0.263986013986013	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.272672992161886	0.281468531468531	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.262251123607703	0.298951048951048	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.251286449399657	0.316433566433566	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.240538897453156	0.333916083916083	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.230659834552837	0.351398601398601	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.222409188614109	0.368881118881118	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.21611264302929	0.386363636363636	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.212204442321471	0.403846153846154	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.210901708752198	0.421328671328671	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.21177019779838	0.438811188811189	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.214484226067699	0.456293706293706	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.218283865644745	0.473776223776224	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.222626310875654	0.491258741258741	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.226751633845018	0.508741258741259	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.2300084677682	0.526223776223776	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.231854006991337	0.543706293706294	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.231745445860564	0.561188811188811	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.2288142953297	0.578671328671329	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.222734872006427	0.596153846153846	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.21372429815229	0.613636363636364	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.202433940551925	0.631118881118881	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.189515165989969	0.648601398601399	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.176162146904922	0.666083916083917	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.163677616866057	0.683566433566434	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.152821503788783	0.701048951048952	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.144570857850055	0.718531468531469	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.139142801311418	0.736013986013987	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.136537334172873	0.753496503496504	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.136103089649782	0.770979020979022	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.136971578695964	0.788461538461539	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.138274312265237	0.805944055944057	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.139468484703737	0.823426573426574	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.140445534880691	0.840909090909092	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.140879779403782	0.85839160839161	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.1412054627961	0.875874125874127	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.141531146188419	0.893356643356645	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.141639707319191	0.910839160839162	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.141748268449964	0.92832167832168	7	Armenia	Europe & Central Asia (all income levels)	1
#C49A00	0.141748268449964	0.945804195804197	7	Armenia	Europe & Central Asia (all income levels)	1
#FB61D7	0.747519378161843	0.0541958041958028	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.751644701131207	0.0716783216783203	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.755010096185162	0.0891608391608378	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.75772412445448	0.106643356643355	4	Angola	Sub-Saharan Africa (all income levels)	1
