size	colour	x	y	showSelected	clickSelects	showSelectedlegendcolour	PANEL	fill
2.80498447189992	#00C094	0.321742623271164	0.666083916083917	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.302527303124389	0.683566433566434	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.284940399939206	0.701048951048952	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.268764791454068	0.718531468531469	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.254000477668975	0.736013986013987	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.240430336322383	0.753496503496504	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.2276201228912	0.770979020979022	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.215244153983108	0.788461538461539	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.203085307336561	0.805944055944057	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
2.80498447189992	#00C094	0.19114358295156	0.823426573426574	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.13841995766062	#00C094	0.179744664220422	0.840909090909092	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.13841995766062	#00C094	0.169214234535467	0.85839160839161	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.13841995766062	#00C094	0.16020366068133	0.875874125874127	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.39427400463467	#00C094	0.152930064919556	0.893356643356645	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.39427400463467	#00C094	0.147284886119374	0.910839160839162	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.39427400463467	#00C094	0.14315956315001	0.92832167832168	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.39427400463467	#00C094	0.140119851488373	0.945804195804197	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	1	#00C094
3.39427400463467	#A58AFF	0.789206852378574	0.0541958041958028	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.39427400463467	#A58AFF	0.789206852378574	0.0716783216783203	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.39427400463467	#A58AFF	0.789206852378574	0.0891608391608378	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.39427400463467	#A58AFF	0.789206852378574	0.106643356643355	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789206852378574	0.124125874125873	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789206852378574	0.14160839160839	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789206852378574	0.159090909090908	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789206852378574	0.176573426573426	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789206852378574	0.194055944055943	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789206852378574	0.211538461538461	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789206852378574	0.229020979020978	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.789098291247802	0.246503496503496	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.788881168986256	0.263986013986013	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.788664046724711	0.281468531468531	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.788446924463165	0.298951048951048	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.788338363332392	0.316433566433566	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.788664046724711	0.333916083916083	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.789315413509347	0.351398601398601	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.790401024817074	0.368881118881118	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.791920880647893	0.386363636363636	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.793766419871029	0.403846153846154	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.796046203617257	0.421328671328671	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.798434548494257	0.438811188811189	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.800822893371257	0.456293706293706	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.803211238248257	0.473776223776224	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.805491021994485	0.491258741258741	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.807770805740713	0.508741258741259	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.810159150617713	0.526223776223776	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.812547495494713	0.543706293706294	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.814935840371713	0.561188811188811	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.60996894379985	#A58AFF	0.817432746379486	0.578671328671329	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.820038213518032	0.596153846153846	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.8	#A58AFF	0.822860802918123	0.613636363636364	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.9718012070186	#A58AFF	0.825466270056669	0.631118881118881	Afghanistan	Afghanistan	South Asia	1	#A58AFF
3.9718012070186	#A58AFF	0.827420370410578	0.648601398601399	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.12978872191586	#A58AFF	0.828071737195215	0.666083916083917	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.12978872191586	#A58AFF	0.826443320233623	0.683566433566434	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.12978872191586	#A58AFF	0.822209436133487	0.701048951048952	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.12978872191586	#A58AFF	0.815152962633259	0.718531468531469	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.12978872191586	#A58AFF	0.805165338602167	0.736013986013987	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.27683991532123	#A58AFF	0.792463686301756	0.753496503496504	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.27683991532123	#A58AFF	0.777807933647437	0.770979020979022	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.27683991532123	#A58AFF	0.761740886293072	0.788461538461539	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.41495341569977	#A58AFF	0.745131033284843	0.805944055944057	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.41495341569977	#A58AFF	0.728412619145841	0.823426573426574	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.41495341569977	#A58AFF	0.712019888399157	0.840909090909092	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.54558441227157	#A58AFF	0.696169963306338	0.85839160839161	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.54558441227157	#A58AFF	0.680645721605836	0.875874125874127	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.54558441227157	#A58AFF	0.66533860216688	0.893356643356645	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.54558441227157	#A58AFF	0.650465727251015	0.910839160839162	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.66983145535444	#A58AFF	0.635918535727468	0.92832167832168	Afghanistan	Afghanistan	South Asia	1	#A58AFF
4.66983145535444	#A58AFF	0.621805588727012	0.945804195804197	Afghanistan	Afghanistan	South Asia	1	#A58AFF
2	#53B400	0.170408406973967	0.438811188811189	Antigua and Barbuda	Antigua and Barbuda	Latin America & Caribbean (all income levels)	1	#53B400
2	#53B400	0.159552293896693	0.526223776223776	Antigua and Barbuda	Antigua and Barbuda	Latin America & Caribbean (all income levels)	1	#53B400
2	#53B400	0.137840067742146	0.613636363636364	Antigua and Barbuda	Antigua and Barbuda	Latin America & Caribbean (all income levels)	1	#53B400
2	#53B400	0.137840067742146	0.701048951048952	Antigua and Barbuda	Antigua and Barbuda	Latin America & Caribbean (all income levels)	1	#53B400
2	#53B400	0.137840067742146	0.788461538461539	Antigua and Barbuda	Antigua and Barbuda	Latin America & Caribbean (all income levels)	1	#53B400
2.80498447189992	#C49A00	0.599333434657055	0.0541958041958028	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.592819766810691	0.0716783216783203	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.583809192956554	0.0891608391608378	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.572518835356189	0.106643356643355	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.559708621925006	0.124125874125873	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.545812797186095	0.14160839160839	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.531808411316412	0.159090909090908	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.518021147708274	0.176573426573426	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.505102373146319	0.194055944055943	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.493052087630545	0.211538461538461	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.482195974553271	0.229020979020978	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.471991228260633	0.246503496503496	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.462220726491087	0.263986013986013	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.452450224721541	0.281468531468531	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.442571161821221	0.298951048951048	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.432800660051675	0.316433566433566	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.423355841674447	0.333916083916083	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.41434526782031	0.351398601398601	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.405986060750809	0.368881118881118	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.398278220465944	0.386363636363636	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.391547430358035	0.403846153846154	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.385902251557852	0.421328671328671	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.381234122934624	0.438811188811189	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.37710879996526	0.456293706293706	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.372874915865124	0.473776223776224	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.367555420457259	0.491258741258741	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.360064702433941	0.508741258741259	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.349534272748985	0.526223776223776	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.336181253663938	0.543706293706294	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.320222767440346	0.561188811188811	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.302744425385935	0.578671328671329	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.285266083331524	0.596153846153846	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.269199035977159	0.613636363636364	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.255520333499794	0.631118881118881	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.244555659291747	0.648601398601399	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.235979329960701	0.666083916083917	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.229031417591246	0.683566433566434	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.222300627483336	0.701048951048952	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.214809909460017	0.718531468531469	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.206233580128971	0.736013986013987	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.196571639490197	0.753496503496504	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.185824087543696	0.770979020979022	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.174750852204877	0.788461538461539	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.164003300258375	0.805944055944057	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.153798553965738	0.823426573426574	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.144787980111601	0.840909090909092	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.136971578695964	0.85839160839161	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.130783594241918	0.875874125874127	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.125898343357144	0.893356643356645	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.122424387172417	0.910839160839162	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.120036042295417	0.92832167832168	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.118624747595371	0.945804195804197	Albania	Albania	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.447239290444449	0.0541958041958028	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.443113967475085	0.0716783216783203	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.434754760405584	0.0891608391608378	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.421944546974401	0.106643356643355	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.405009010573854	0.124125874125873	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.385250884773216	0.14160839160839	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.364515708795623	0.159090909090908	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.344757582994984	0.176573426573426	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.327496363202119	0.194055944055943	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.313057732809345	0.211538461538461	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.301550252947435	0.229020979020978	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.291779751177888	0.246503496503496	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.282443493931433	0.263986013986013	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.272672992161886	0.281468531468531	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.262251123607703	0.298951048951048	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.251286449399657	0.316433566433566	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.240538897453156	0.333916083916083	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.230659834552837	0.351398601398601	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.222409188614109	0.368881118881118	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.21611264302929	0.386363636363636	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.212204442321471	0.403846153846154	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.210901708752198	0.421328671328671	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.21177019779838	0.438811188811189	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.214484226067699	0.456293706293706	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.218283865644745	0.473776223776224	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.222626310875654	0.491258741258741	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.226751633845018	0.508741258741259	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.2300084677682	0.526223776223776	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.231854006991337	0.543706293706294	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.231745445860564	0.561188811188811	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.2288142953297	0.578671328671329	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.222734872006427	0.596153846153846	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.21372429815229	0.613636363636364	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.202433940551925	0.631118881118881	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.189515165989969	0.648601398601399	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.176162146904922	0.666083916083917	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.163677616866057	0.683566433566434	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.152821503788783	0.701048951048952	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.144570857850055	0.718531468531469	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.139142801311418	0.736013986013987	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.136537334172873	0.753496503496504	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.136103089649782	0.770979020979022	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.136971578695964	0.788461538461539	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.138274312265237	0.805944055944057	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.139468484703737	0.823426573426574	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.140445534880691	0.840909090909092	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.140879779403782	0.85839160839161	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.1412054627961	0.875874125874127	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.141531146188419	0.893356643356645	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.141639707319191	0.910839160839162	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.141748268449964	0.92832167832168	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
2.80498447189992	#C49A00	0.141748268449964	0.945804195804197	Armenia	Armenia	Europe & Central Asia (all income levels)	1	#C49A00
3.13841995766062	#FB61D7	0.747519378161843	0.0541958041958028	Angola	Angola	Sub-Saharan Africa (all income levels)	1	#FB61D7
3.13841995766062	#FB61D7	0.751644701131207	0.0716783216783203	Angola	Angola	Sub-Saharan Africa (all income levels)	1	#FB61D7
3.13841995766062	#FB61D7	0.755010096185162	0.0891608391608378	Angola	Angola	Sub-Saharan Africa (all income levels)	1	#FB61D7
3.13841995766062	#FB61D7	0.75772412445448	0.106643356643355	Angola	Angola	Sub-Saharan Africa (all income levels)	1	#FB61D7
3.13841995766062	#FB61D7	0.759352541416071	0.124125874125873	Angola	Angola	Sub-Saharan Africa (all income levels)	1	#FB61D7
3.13841995766062	#FB61D7	0.759895347069935	0.14160839160839	Angola	Angola	Sub-Saharan Africa (all income levels)	1	#FB61D7
3.13841995766062	#FB61D7	0.759026858023753	0.159090909090908	Angola	Angola	Sub-Saharan Africa (all income levels)	1	#FB61D7
