size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
3.13841995766062	#00C094	0.413693901035673	0.704536172224842	Libya	Libya	Middle East & North Africa (all income levels)	3	#00C094
4.54558441227157	#00C094	0.357350674164622	0.643434750492553	Morocco	Morocco	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#C49A00	0.19114358295156	0.675079008034785	Moldova	Moldova	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.151410209088738	0.807987397933903	Montenegro	Montenegro	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#FB61D7	0.62408537247324	0.440889384266905	Madagascar	Madagascar	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.177464880474195	0.74338548673734	Macedonia, FYR	Macedonia, FYR	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#FB61D7	0.716036650237749	0.325243260455683	Mali	Mali	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.2199378875997	#F8766D	0.298619102416571	0.538122500257758	Myanmar	Myanmar	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#F8766D	0.332381614086892	0.575313728185455	Mongolia	Mongolia	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.114716546887552	0.821974154447098	Macao SAR, China	Macao SAR, China	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#FB61D7	0.58446055974119	0.504751370049621	Mauritania	Mauritania	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#00C094	0.183435742666696	0.809171202589336	Malta	Malta	Middle East & North Africa (all income levels)	3	#00C094
2	#FB61D7	0.21057602535988	0.719190647768408	Mauritius	Mauritius	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#A58AFF	0.543967257962959	0.601596091704083	Maldives	Maldives	South Asia	3	#A58AFF
3.60996894379985	#FB61D7	0.665230041036107	0.361814273552669	Malawi	Malawi	Sub-Saharan Africa (all income levels)	3	#FB61D7
6.62428372831945	#53B400	0.301875936339753	0.742923745916682	Mexico	Mexico	Latin America & Caribbean (all income levels)	3	#53B400
4.12978872191586	#F8766D	0.326519313025164	0.726393804570687	Malaysia	Malaysia	East Asia & Pacific (all income levels)	3	#F8766D
3.8	#FB61D7	0.620611416288512	0.311611835355916	Mozambique	Mozambique	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.492834965368999	0.575885298715718	Namibia	Namibia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.262685368130794	0.741840650164518	New Caledonia	New Caledonia	East Asia & Pacific (all income levels)	3	#F8766D
3.39427400463467	#FB61D7	0.798651670755802	0.28930386319733	Niger	Niger	Sub-Saharan Africa (all income levels)	3	#FB61D7
6.89652938314476	#FB61D7	0.633964435373559	0.335216102114723	Nigeria	Nigeria	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#53B400	0.443873895390494	0.649370875281601	Nicaragua	Nicaragua	Latin America & Caribbean (all income levels)	3	#53B400
3.9718012070186	#C49A00	0.125898343357144	0.83073050856134	Netherlands	Netherlands	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.157381071281238	0.830221263541026	Norway	Norway	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#A58AFF	0.497177410599909	0.488336198849996	Nepal	Nepal	South Asia	3	#A58AFF
2.80498447189992	#F8766D	0.183435742666696	0.813705003404532	New Zealand	New Zealand	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#00C094	0.656545150574288	0.74790902664541	Oman	Oman	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#53B400	0.268764791454068	0.760843090094224	Panama	Panama	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#53B400	0.345951755433485	0.663880938058211	Peru	Peru	Latin America & Caribbean (all income levels)	3	#53B400
2	#F8766D	0.290911262131706	0.718204840617139	French Polynesia	French Polynesia	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#F8766D	0.466128927198906	0.506359292199586	Papua New Guinea	Papua New Guinea	East Asia & Pacific (all income levels)	3	#F8766D
5.9436024140372	#F8766D	0.406745988666218	0.64835504547615	Philippines	Philippines	East Asia & Pacific (all income levels)	3	#F8766D
7.33966291070888	#A58AFF	0.579358186594872	0.582643056142021	Pakistan	Pakistan	South Asia	3	#A58AFF
5.01197609552267	#C49A00	0.162809127819875	0.73526606893209	Poland	Poland	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#53B400	0.189840849382287	0.784304464220465	Puerto Rico	Puerto Rico	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#00C094	0.66175608485138	0.698376207647014	West Bank and Gaza	West Bank and Gaza	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#C49A00	0.113956618972143	0.785468507128841	Portugal	Portugal	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#53B400	0.426178431074538	0.69228046874712	Paraguay	Paraguay	Latin America & Caribbean (all income levels)	3	#53B400
2	#00C094	0.389701891134898	0.790085155268238	Qatar	Qatar	Middle East & North Africa (all income levels)	3	#00C094
4.27683991532123	#C49A00	0.118299064203053	0.714919070135314	Romania	Romania	Europe & Central Asia (all income levels)	3	#C49A00
7.96992462263972	#C49A00	0.12177302038778	0.669558259967531	Russian Federation	Russian Federation	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#FB61D7	0.660670473543652	0.0534926360699846	Rwanda	Rwanda	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.9718012070186	#00C094	0.552760709555551	0.711905023675523	Saudi Arabia	Saudi Arabia	Middle East & North Africa (all income levels)	3	#00C094
2	#F8766D	0.560794233232733	0.528514870885676	Solomon Islands	Solomon Islands	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.245966953991793	0.728729491059387	Seychelles	Seychelles	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.27683991532123	#FB61D7	0.587283149141281	0.456984567177645	Sudan	Sudan	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.180178908743513	0.842910585353209	Sweden	Sweden	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#F8766D	0.14435373558851	0.81922651153898	Singapore	Singapore	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.0976724493562325	0.769773119562408	Slovenia	Slovenia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.162809127819875	0.746249039892621	Slovak Republic	Slovak Republic	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#FB61D7	0.581746531471872	0.214427363665512	Sierra Leone	Sierra Leone	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#FB61D7	0.649922921597151	0.464679867488365	Senegal	Senegal	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.662407451636016	0.311502765713505	Somalia	Somalia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#53B400	0.239887530668519	0.681625846814614	Suriname	Suriname	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.519106759016002	0.581437209537947	Sao Tome and Principe	Sao Tome and Principe	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#53B400	0.363321536357123	0.68123403217585	El Salvador	El Salvador	Latin America & Caribbean (all income levels)	3	#53B400
3.8	#00C094	0.486646980914953	0.747056231253181	Syrian Arab Republic	Syrian Arab Republic	Middle East & North Africa (all income levels)	3	#00C094
2	#FB61D7	0.538647762555095	0.546521622790585	Swaziland	Swaziland	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.67565190959029	0.414064332771403	Chad	Chad	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.610732353388193	0.460847228660096	Togo	Togo	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.68890227574546	#F8766D	0.17051696810474	0.756497785943265	Thailand	Thailand	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#C49A00	0.490338059361226	0.600168685512812	Tajikistan	Tajikistan	Europe & Central Asia (all income levels)	3	#C49A00
2	#F8766D	0.566765095425234	0.374914031649882	Timor-Leste	Timor-Leste	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.395238508804308	0.604620779104598	Turkmenistan	Turkmenistan	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#00C094	0.303178669909026	0.730059608649762	Tunisia	Tunisia	Middle East & North Africa (all income levels)	3	#00C094
2	#F8766D	0.45082180775995	0.715118967807468	Tonga	Tonga	East Asia & Pacific (all income levels)	3	#F8766D
5.68890227574546	#C49A00	0.269741841631022	0.627918358750424	Turkey	Turkey	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.189840849382287	0.703505141075502	Trinidad and Tobago	Trinidad and Tobago	Latin America & Caribbean (all income levels)	3	#53B400
4.54558441227157	#FB61D7	0.613446381657511	0.407659246523349	Tanzania	Tanzania	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.50884596413123	#C49A00	0.1400112903576	0.700797021661497	Ukraine	Ukraine	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#FB61D7	0.720921901122522	0.345558716463887	Uganda	Uganda	Sub-Saharan Africa (all income levels)	3	#FB61D7
9.84601809837321	#00B6EB	0.175402218989513	0.806191739186895	United States	United States	North America	3	#00B6EB
2.80498447189992	#53B400	0.22327767766029	0.762685492973692	Uruguay	Uruguay	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#C49A00	0.387964913042534	0.661565773383762	Uzbekistan	Uzbekistan	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.263770979438522	0.712530939010194	St. Vincent and the Grenadines	St. Vincent and the Grenadines	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#53B400	0.310669387932345	0.740337997320992	Venezuela, RB	Venezuela, RB	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.284071910893024	0.802425986271744	Virgin Islands (U.S.)	Virgin Islands (U.S.)	Latin America & Caribbean (all income levels)	3	#53B400
6.02492235949962	#F8766D	0.30730399287839	0.676095977941026	Vietnam	Vietnam	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.479156262891634	0.626401644663798	Vanuatu	Vanuatu	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.466128927198906	0.657044133643679	Samoa	Samoa	East Asia & Pacific (all income levels)	3	#F8766D
3.8	#00C094	0.85564626441149	0.509539413341376	Yemen, Rep.	Yemen, Rep.	Middle East & North Africa (all income levels)	3	#00C094
5.01197609552267	#FB61D7	0.323262479101982	0.583607581411843	South Africa	South Africa	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#FB61D7	0.641672275658423	0.339174152030084	Zambia	Zambia	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.478613457237771	0.536215491666756	Zimbabwe	Zimbabwe	Sub-Saharan Africa (all income levels)	3	#FB61D7
