size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
2.80498447189992	#00C094	0.480893240983998	0.73787271937563	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#A58AFF	0.810159150617713	0.272635589621936	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2	#53B400	0.159552293896693	0.765151911019845	Antigua and Barbuda	Antigua and Barbuda	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#C49A00	0.349534272748985	0.745934372074098	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.2300084677682	0.696105126869846	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.735143409253751	0.266075449666203	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.78854800926934	#53B400	0.285048961069979	0.732650677715814	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.107442951125779	0.791032198992584	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
3.9718012070186	#F8766D	0.153581431704193	0.814130641033452	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.203736674121198	0.768804413923018	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.26839568360944	0.648566344156222	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.158140999196648	0.735144078147372	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.147176324988601	0.778136518937094	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
6.89652938314476	#A58AFF	0.509770501769546	0.530310529632682	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.121555898126235	0.80188595853005	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#FB61D7	0.709414421260612	0.379131644512165	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.166065961743057	0.742068670322869	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.400992248735263	0.748686955418982	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#FB61D7	0.658282128666652	0.372841708444076	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.702792192283475	0.366182379719462	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.356590746249213	0.762272396453482	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#53B400	0.499240072084591	0.51585899203005	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
7.86037541459589	#53B400	0.297424929978071	0.643386106192105	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.24944091017652	0.707794200254068	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	3	#53B400
2	#A58AFF	0.619960049503876	0.415004915924597	Bhutan	Bhutan	South Asia	3	#A58AFF
2	#FB61D7	0.519323881277547	0.619987817643007	Botswana	Botswana	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.173665240897149	0.733707931183364	Belarus	Belarus	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.471231300345224	0.748912695375748	Belize	Belize	Latin America & Caribbean (all income levels)	3	#53B400
4.54558441227157	#00B6EB	0.135668845126691	0.823289450727182	Canada	Canada	North America	3	#00B6EB
4.78854800926934	#FB61D7	0.70854593221443	0.353171169450407	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.594013939249191	0.400621784369469	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.560794233232733	0.515955900597348	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.121555898126235	0.830426481683541	Switzerland	Switzerland	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.679451549167336	0.45516800658279	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.8	#53B400	0.241298825368565	0.75915612095603	Chile	Chile	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#FB61D7	0.621154221942376	0.456450619973509	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	3	#FB61D7
18.1599504949737	#F8766D	0.234893718652973	0.699539110454599	China	China	East Asia & Pacific (all income levels)	3	#F8766D
4.78854800926934	#53B400	0.308823848709208	0.686088201313525	Colombia	Colombia	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#53B400	0.320222767440346	0.798009235804501	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#53B400	0.151627331350283	0.786689555076807	Cuba	Cuba	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.569913368217643	0.619682650664415	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#C49A00	0.219260915821699	0.81200663325842	Cyprus	Cyprus	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#C49A00	0.160637905204421	0.740803158444026	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	3	#C49A00
6.33497404836523	#C49A00	0.108528562433506	0.79145289618474	Germany	Germany	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.650682849512561	0.415920416860373	Djibouti	Djibouti	Middle East & North Africa (all income levels)	3	#00C094
