x	y	showSelectedlegendcolour	group
0.541614348845421	0.429027456228025	FC	1
0.502942256824762	0.385924518055694	FC	2
0.52647210101077	0.418079733774309	FC	3
0.502121338967522	0.378588509121695	FC	4
0.456837802093221	0.521899973174975	FC	5
0.523273178897768	0.412909731890645	FC	6
0.392867893199449	0.440815458265754	FC	7
0.555215847737197	0.455801313040467	FC	8
0.515066129944153	0.401975042845134	FC	9
0.534346981382827	0.423079729522071	FC	10
0.550694029321154	0.44458857114431	FC	11
0.363146570113576	0.414185255208075	FC	12
0.578987922791948	0.468084495068563	FC	13
0.519664556609931	0.398922407563579	FC	14
0.408159128006252	0.305007590947041	FF	15
0.4805613896404	0.354767302794296	FC	16
0.418311849206007	0.294491433741108	FC	17
0.238548582877477	0.298516043802495	FF	18
0.34252085797149	0.378739644322525	FC	19
0.748755422395752	0.293877199909233	FC	20
0.570677190599451	0.447590298387728	FC	21
0.473850155139597	0.35166609447417	FC	22
0.460464063498847	0.339683975238685	FC	23
0.673948119261081	0.385814733741468	FC	24
0.57431581806092	0.465548529217222	FC	25
0.329438776425749	0.403017324529086	FF	26
0.573078160407209	0.456976474375896	FC	27
0.537530602717808	0.291439463269288	FF	28
0.59105689615285	0.491719907470059	FC	29
0.655253955520467	0.564840942918528	FC	30
0.425800622325945	0.481645753568731	FC	31
0.552332756750105	0.450241886080159	FC	32
0.472079663793297	0.352884370566314	FC	33
0.434674527101871	0.497405192099319	FC	34
0.517079775502738	0.398032739385835	FC	35
0.34935429810881	0.389595175261152	FC	36
0.395515537030309	0.44368696861873	FC	37
0.460496253614466	0.3355255783499	FC	38
0.629924282248941	0.532102429351217	FC	39
0.481954700106998	0.385167955969495	FF	40
0.516447701725627	0.411620930739307	FC	41
0.511634613051322	0.388157153524513	FC	42
0.512393669336518	0.396765319125663	FC	43
0.569007786024756	0.479306726706595	FF	44
0.658718370027032	0.39941963698878	FF	45
0.51157367482282	0.406577316515026	FC	46
0.45701168365023	0.363588589288062	FF	47
0.493993706038653	0.568188585310752	FC	48
0.568333890580807	0.482063253757592	FF	49
0.342315082271683	0.378937967936829	FC	50
0.393614249711593	0.248164728820325	FC	51
0.448883839413627	0.31744987847344	FC	52
0.474893186152292	0.365127898168257	FC	53
0.58148109306259	0.481254087172803	FC	54
0.380528942008545	0.454567844498887	FF	55
0.519359207108394	0.401833925317091	FC	56
0.463798603057225	0.335276414107114	FC	57
0.445713921322633	0.312996784249822	FC	58
0.388251355661326	0.432863937363945	FC	59
0.376506510108721	0.419490495953889	FC	60
0.357255330126472	0.401272049498586	FC	61
0.407498054744828	0.274368892321732	FC	62
0.283915727559455	0.310608056958599	FC	63
0.377648781205938	0.429154439227974	FC	64
0.497759026892392	0.386498393572169	FC	65
0.425903422284981	0.296807123957522	FC	66
0.453139871782598	0.320919130979042	FC	67
0.35476660301019	0.401459825449671	FC	68
0.37371947311254	0.415008513122411	FC	69
0.3944341996239	0.459112844672865	FC	70
0.387574274123767	0.440495768963773	FC	71
0.329403738471422	0.369625709928762	FC	72
0.49355437447109	0.379234891722546	FC	73
0.326627850534031	0.369835152335742	FC	74
0.349287621920811	0.213069174149993	FC	75
0.391677802029076	0.253904995144481	FC	76
0.334204421026188	0.370165389300941	FC	77
0.340894280752953	0.381031753467516	FC	78
0.386674863585322	0.249773001118569	FC	79
0.325910871824799	0.387037324798842	FF	80
0.39997638401116	0.266453767744477	FC	81
0.572122548448135	0.476366034780496	FC	82
0.568311002836894	0.456617063238109	FC	83
0.556629020007957	0.445225464003285	FC	84
0.470026788497456	0.368566347450472	FC	85
0.361561480844669	0.426224362374746	FC	86
0.34334470147552	0.409731657264653	FC	87
0.353118984734823	0.412601756721904	FC	88
0.331186969654469	0.392416197960028	FF	89
0.300219692232499	0.346562543992941	FC	90
0.303825462143933	0.366509839149631	FC	91
0.434114914392956	0.321099181058358	FC	92
0.419137621742898	0.302375469530247	FC	93
0.346315216053928	0.404632466004912	FC	94
0.415581930116993	0.481161365667283	FC	95
0.445554370380329	0.514634271145095	FC	96
0.480707228263328	0.376243141012888	FC	97
0.511292886188932	0.396848373873258	FC	98
0.520957114022131	0.399909574792848	FC	99
0.467823631424326	0.349415118060711	FC	100
0.545153814030451	0.43688953999654	FC	101
0.393277927091491	0.450717446989948	FC	102
0.558010258072223	0.453786685616663	FC	103
0.406473245619251	0.464883343090952	FC	104
0.484515926035862	0.358442101066167	FC	105
0.402103600268971	0.302039706873536	FF	106
0.3485917174751	0.428287630246773	FF	107
0.404121393009095	0.473726228630958	FC	108
0.479222896586513	0.374185751806755	FC	109
0.464474678905465	0.367900565983637	FF	110
0.297429469142707	0.346955865710295	FC	111
0.362653299875452	0.413320578997479	FC	112
0.447678111428713	0.333250735300288	FC	113
0.471395542634101	0.368097478702216	FF	114
0.453374391057592	0.349969023581744	FC	115
0.362028265719979	0.419327493814876	FC	116
0.409933844342173	0.465524132590639	FC	117
0.387931671007389	0.43595933442783	FC	118
0.417771719982656	0.296884367448877	FC	119
0.37921031075882	0.433009791298965	FC	120
0.536229530458478	0.428178349652354	FC	121
0.454248951612571	0.33148747229953	FC	122
0.45455493080414	0.167389163665414	FF	123
0.488606335785825	0.367518010084577	FC	124
0.486816654607474	0.368372138631955	FC	125
0.360982048613673	0.41074099466962	FC	126
0.361202826900297	0.412528124306532	FC	127
0.243205722766072	0.462422679844814	FC	128
0.442946997502044	0.326026955286472	FC	129
0.452858488984681	0.338636830613439	FC	130
0.398744798034153	0.453912543285617	FC	131
0.388991889548887	0.443277287981918	FC	132
0.460630569397701	0.52847545597241	FC	133
0.343514099814472	0.415313036245583	FF	134
