x	y	label	showSelected
0.954545454545455	0.450893981364896	start_speed	0
0.478581627796287	0.954545454545455	break_y	0
0.478581627796287	0.450893981364896	break_angle	0
0.478581627796287	0.450893981364896	break_length	0
0.954069490718706	0.450893981364896	start_speed	0.0666666666666667
0.478581627796287	0.954041803072274	break_y	0.0666666666666667
0.471918134221799	0.429236968018131	break_angle	0.0666666666666667
0.464778676820562	0.466507177033493	break_length	0.0666666666666667
0.953593526891956	0.451397632838076	start_speed	0.133333333333333
0.479057591623037	0.951523545706371	break_y	0.133333333333333
0.464778676820562	0.407579954671367	break_angle	0.133333333333333
0.450975725844836	0.48212037270209	break_length	0.133333333333333
0.952165635411709	0.451397632838076	start_speed	0.2
0.479057591623037	0.947997985394107	break_y	0.2
0.458115183246073	0.386426592797784	break_angle	0.2
0.43717277486911	0.497733568370687	break_length	0.2
0.950737743931461	0.451901284311257	start_speed	0.266666666666667
0.479533555449786	0.943465122135482	break_y	0.266666666666667
0.450975725844836	0.3652732309242	break_angle	0.266666666666667
0.423845787720133	0.513346764039285	break_length	0.266666666666667
0.948357924797715	0.452908587257618	start_speed	0.333333333333333
0.480485483103284	0.936917652984135	break_y	0.333333333333333
0.444312232270347	0.344119869050617	break_angle	0.333333333333333
0.410042836744407	0.528456308234702	break_length	0.333333333333333
0.94550214183722	0.453412238730798	start_speed	0.4
0.480961446930033	0.929362880886427	break_y	0.4
0.437648738695859	0.323470158650214	break_angle	0.4
0.396715849595431	0.543565852430118	break_length	0.4
0.942646358876725	0.454419541677159	start_speed	0.466666666666667
0.481913374583532	0.920297154369177	break_y	0.466666666666667
0.430509281294622	0.302820448249811	break_angle	0.466666666666667
0.383388862446454	0.558171745152355	break_length	0.466666666666667
0.938838648262732	0.455426844623521	start_speed	0.533333333333333
0.48286530223703	0.909720473432385	break_y	0.533333333333333
0.423845787720133	0.283178040795769	break_angle	0.533333333333333
0.370061875297477	0.572777637874591	break_length	0.533333333333333
0.93455497382199	0.456434147569882	start_speed	0.6
0.483817229890528	0.898136489549232	break_y	0.6
0.417182294145645	0.263535633341728	break_angle	0.6
0.356734888148501	0.586376227650466	break_length	0.6
0.929795335554498	0.457945101989423	start_speed	0.666666666666667
0.485245121370776	0.885041551246537	break_y	0.666666666666667
0.410518800571157	0.244396877360866	break_angle	0.666666666666667
0.343883864826273	0.599974817426341	break_length	0.666666666666667
0.925035697287006	0.459456056408965	start_speed	0.733333333333333
0.486673012851023	0.870939309997482	break_y	0.733333333333333
0.403379343169919	0.225761772853186	break_angle	0.733333333333333
0.331032841504046	0.613069755729036	break_length	0.733333333333333
0.919324131366016	0.460967010828507	start_speed	0.8
0.488100904331271	0.855829765802065	break_y	0.8
0.396715849595431	0.208133971291866	break_angle	0.8
0.318657782008567	0.62616469403173	break_length	0.8
0.913136601618277	0.462477965248048	start_speed	0.866666666666667
0.489528795811518	0.839209267187107	break_y	0.866666666666667
0.390052356020942	0.191009821203727	break_angle	0.866666666666667
