x	y	showSelectedlegendcolour	group
0.645789409638185	0.440591320719184	FC	1
0.580061420651606	0.410774647532947	FC	2
0.625684881627078	0.415327293407265	FC	3
0.507962664110667	0.456717481054551	FC	4
0.588530182289356	0.429530793544326	FC	5
0.551160433475438	0.449857205837324	FC	6
0.5356460497745	0.370514148078348	FC	7
0.593025447368869	0.467321881047029	FC	8
0.60080902845325	0.415425409570109	FC	9
0.626247113352093	0.434609519669067	FC	10
0.621482382769466	0.457267659539836	FC	11
0.461838934898824	0.347239307301083	FC	12
0.547404521395775	0.553989119667474	FC	13
0.527906285997569	0.473689014245178	FC	14
0.51668639436564	0.244418610777303	FF	15
0.496244005657469	0.427421610458788	FC	16
0.49173162798404	0.312872043006845	FC	17
0.436669061495618	0.116839011802459	FF	18
0.447202547017621	0.343980689518162	FC	19
0.658235512925944	0.557671126324355	FC	20
0.584003637306801	0.543046227761565	FC	21
0.472890071818975	0.420154262225464	FC	22
0.427200286651295	0.415788865245237	FC	23
0.590722296411175	0.58967557573773	FC	24
0.574884765748702	0.528047765170653	FC	25
0.47044762035136	0.240609818424235	FF	26
0.583842731182596	0.534753733640272	FC	27
0.582150912284575	0.269220447768397	FF	28
0.598213766856626	0.529784528794856	FC	29
0.714192639294544	0.573034033906953	FC	30
0.587918029664857	0.390210579859588	FC	31
0.610831727725061	0.458179075853428	FC	32
0.451484315647195	0.422041766345604	FC	33
0.517720854900368	0.428406685612069	FC	34
0.574356730760602	0.44299164904501	FC	35
0.452526239754385	0.346445186813538	FC	36
0.472733879135337	0.405944778066986	FC	37
0.506289102657472	0.384485976856465	FC	38
0.616358918336923	0.588738353696134	FC	39
0.560142186788992	0.345550457191514	FF	40
0.55943665252175	0.423270620420641	FC	41
0.529463002214445	0.463309719949794	FC	42
0.523257200362007	0.453437832680171	FC	43
0.633926903936476	0.454514597854422	FF	44
0.691331968829913	0.459792620033116	FF	45
0.494544776905207	0.446719817050689	FC	46
0.55177738024615	0.2981932360242	FF	47
0.615289823795443	0.467234603159174	FC	48
0.684261905024215	0.422211527339378	FF	49
0.40131239912185	0.365500456449991	FC	50
0.40881798526527	0.348297391420397	FC	51
0.49870062443421	0.378901052590836	FC	52
0.448337421045025	0.411513949401105	FC	53
0.561586393205809	0.532060428791293	FC	54
0.525485497689647	0.305515565957413	FF	55
0.529048542891788	0.466704813221967	FC	56
0.487299173945422	0.406330816576486	FC	57
