x	y	showSelectedlegendcolour	group
0.573422824715069	0.38128970291848	FC	1
0.527874259981009	0.354199808497731	FC	2
0.548585264849373	0.373789557838721	FC	3
0.525123320549808	0.373419653124518	FC	4
0.48285975156883	0.480744416236249	FC	5
0.536916157726995	0.394928001857141	FC	6
0.42851581458354	0.407456568935787	FC	7
0.563124715986951	0.428059409568947	FC	8
0.538828103965852	0.364835505965155	FC	9
0.560982317430296	0.3806371413797	FC	10
0.571179635479264	0.406599361058759	FC	11
0.381565304051742	0.400602407715691	FC	12
0.597393249048413	0.463263386479478	FC	13
0.543324914512747	0.389922934934663	FC	14
0.397799393673835	0.274148146281357	FF	15
0.503068143996327	0.349562372632255	FC	16
0.432427808549788	0.27751847624414	FC	17
0.231267428556524	0.266488859408811	FF	18
0.376659838560625	0.368065585226552	FC	19
0.763284377240645	0.275724134790982	FC	20
0.609770547114259	0.429549019757447	FC	21
0.487656560357418	0.352929506745936	FC	22
0.464690238749988	0.354315016618547	FC	23
0.696405693902842	0.381498390664035	FC	24
0.5935033422883	0.449602256088903	FC	25
0.316601775918502	0.376190274302334	FF	26
0.603134581211503	0.438552156487833	FC	27
0.492052429309654	0.255750004618246	FF	28
0.602571628606107	0.469660540953684	FC	29
0.677111134912337	0.513524707673735	FC	30
0.461328953205451	0.435418195774504	FC	31
0.566115050378628	0.415871959132511	FC	32
0.478694937962389	0.361043128139767	FC	33
0.451676264339197	0.477278691435955	FC	34
0.545026659426419	0.371607330271433	FC	35
0.379524689129307	0.377907623290883	FC	36
0.421964624523187	0.433408368009761	FC	37
0.481718849800379	0.322379680569628	FC	38
0.645277347532284	0.511523771368286	FC	39
0.475588383847296	0.353419207018331	FF	40
0.523426397584481	0.38848361521034	FC	41
0.538465592108528	0.377278154213904	FC	42
0.52803656445111	0.387207156752403	FC	43
0.571175134987818	0.438492513468411	FF	44
0.656482679745779	0.351919534669173	FF	45
0.50896502989235	0.40569821950976	FC	46
0.442939683260785	0.3291262220863	FF	47
0.514916364254865	0.524032565286602	FC	48
0.573220192061487	0.422598080411988	FF	49
0.369250338930176	0.384616422747723	FC	50
0.422194283011673	0.258641254999785	FC	51
0.476571797443275	0.305453105166544	FC	52
0.468848559085232	0.373729631403842	FC	53
0.588068998115636	0.470427525978897	FC	54
0.379278543431663	0.418714957715009	FF	55
0.538917818437024	0.391924655874496	FC	56
0.487223592066462	0.33011525030137	FC	57
0.47307365451599	0.304854677017909	FC	58
0.418381764093711	0.422557342589117	FC	59
0.411228112397809	0.398493625602927	FC	60
0.385225254971593	0.385478479072014	FC	61
0.433566221060953	0.254973681142939	FC	62
0.317778383047849	0.308668459800938	FC	63
0.39542751164933	0.421581186316826	FC	64
0.512167757514723	0.35909123656816	FC	65
0.441184226588613	0.298018298716399	FC	66
0.480824274400924	0.313367652379949	FC	67
0.381076753553675	0.379648774346644	FC	68
0.408368200457896	0.398792075104348	FC	69
0.401727734063694	0.439688364244386	FC	70
0.411569174312082	0.416861373414558	FC	71
0.35024376735853	0.372798132514082	FC	72
0.51084290220736	0.353352015704492	FC	73
0.345616592700083	0.366295769551169	FC	74
0.361536125660148	0.214195981953735	FC	75
0.418236666541188	0.242506348758051	FC	76
0.35930223475901	0.379271507318939	FC	77
0.361927748707428	0.388777216264498	FC	78
0.404616542287122	0.254647028117845	FC	79
0.328099314471201	0.363885342087881	FF	80
0.425656043429175	0.246236486368385	FC	81
0.573198800458647	0.460104541543948	FC	82
0.587065508547681	0.449190167735432	FC	83
0.575062411705097	0.432762645159987	FC	84
0.449772085897703	0.382080206595448	FC	85
0.349197699361371	0.441823076223622	FC	86
0.327031358393667	0.421687041882399	FC	87
0.347548789931552	0.425494928969174	FC	88
0.329097923750598	0.381678277837174	FF	89
0.308413365794267	0.348114685073135	FC	90
0.287137158074784	0.375579896402822	FC	91
0.425799527999059	0.329445229382436	FC	92
0.41398737444412	0.309408570362208	FC	93
0.340835295401097	0.418439379788477	FC	94
0.420983519513142	0.472123958728303	FC	95
0.454546053536648	0.497261217066038	FC	96
0.462947669175299	0.398216641982972	FC	97
0.526201650362416	0.384628633508489	FC	98
0.539469140016694	0.405211577528949	FC	99
0.47444246100474	0.353128580926362	FC	100
0.552439402257663	0.436569326639404	FC	101
