x	xend	tooltip	PANEL	group
0.0454545454545455	0.0464512374330543	( 0 ,  0 )	1	1
0.0454545454545455	0.0454684830100544	( 0 ,  0 )	1	2
0.0454724511833875	0.0489514528845058	( 0 ,  0 )	2	3
0.0454545454545454	0.0454961621745776	( 0 ,  0 )	2	4
0.0454545454545455	0.0461323011129525	( 0 ,  0 )	3	5
0.0454545454545455	0.0454713276379362	( 0 ,  0 )	3	6
0.0454545454545454	0.046849282242458	( 0 ,  0 )	4	7
0.0454545454545454	0.0454660510703906	( 0 ,  0 )	4	8
0.0454545454545455	0.0454941051131413	( 0 ,  0 )	5	9
0.0454545454545455	0.0455019980645053	( 0 ,  0 )	5	10
0.0454545454545455	0.0471532473448358	( 0 ,  0 )	6	11
0.0454545454545455	0.0456566146505979	( 0 ,  0 )	6	12
0.0454545454545455	0.0458044488771443	( 0 ,  0 )	7	13
0.0454545454545455	0.045491322553315	( 0 ,  0 )	7	14
0.0454545454545455	0.0477443025967376	( 0 ,  0 )	8	15
0.0454545454545455	0.0455755276329483	( 0 ,  0 )	8	16
0.0454545454545455	0.0462352546413934	( 0 ,  0 )	9	17
0.0454545454545455	0.0455261961119169	( 0 ,  0 )	9	18
0.0454545454545454	0.0455615097887676	( 0 ,  0 )	10	19
0.0454545454545454	0.045540496209434	( 0 ,  0 )	10	20
0.0454545454545455	0.0454647562102979	( 0 ,  0 )	11	21
0.0454545454545455	0.0454814661190939	( 0 ,  0 )	11	22
0.0454545454545455	0.0494833737054175	( 0 ,  0 )	12	23
0.0454545454545455	0.0455402968812247	( 0 ,  0 )	12	24
0.0454545454545455	0.0461150370098346	( 0 ,  0 )	13	25
0.0454545454545455	0.045748543384952	( 0 ,  0 )	13	26
0.0454545454545455	0.0516994656951517	( 0 ,  0.01 )	14	27
0.0454545454545455	0.0470706665309037	( 0 ,  0 )	14	28
0.0454545454545455	0.0455202050729517	( 0 ,  0 )	15	29
0.0454545454545455	0.0457101077801635	( 0 ,  0 )	15	30
0.0454545454545455	0.0461517931848351	( 0 ,  0 )	16	31
0.0454545454545455	0.0454778067314962	( 0 ,  0 )	16	32
0.0454545454545455	0.051240824100721	( 0 ,  0.01 )	17	33
0.0454545454545455	0.0454959547835046	( 0 ,  0 )	17	34
0.0454545454545455	0.0455755487693318	( 0 ,  0 )	18	35
0.0454545454545455	0.0455950305074915	( 0 ,  0 )	18	36
0.0454545454545455	0.0537642204304802	( 0 ,  0.01 )	19	37
0.0454545454545455	0.0466991960509237	( 0 ,  0 )	19	38
0.0454545454545455	0.0459135937302593	( 0 ,  0 )	20	39
0.0454545454545455	0.0525826879825862	( 0 ,  0.01 )	20	40
0.0454545454545455	0.0465485430721498	( 0 ,  0 )	21	41
0.0454545454545455	0.0467523240096227	( 0 ,  0 )	21	42
0.0454545454545455	0.049887813928223	( 0 ,  0 )	22	43
0.0454545454545455	0.0460614122675178	( 0 ,  0 )	22	44
0.0454545454545455	0.0468263302591496	( 0 ,  0 )	23	45
0.0454545454545455	0.0454791604765522	( 0 ,  0 )	23	46
0.0454545454545455	0.045610913843261	( 0 ,  0 )	24	47
0.0454545454545455	0.0468311041453693	( 0 ,  0 )	24	48
