x	xend	tooltip	PANEL	group
0.0480290492546658	0.0516362351934149	( 0 ,  0.01 )	1	1
0.0635790512836315	0.0765164807191157	( 0.02 ,  0.03 )	1	2
0.0503420948959876	0.0570668309526646	( 0.01 ,  0.01 )	2	3
0.0585797909770404	0.0706017450896498	( 0.01 ,  0.03 )	2	4
0.0459250166998032	0.0503645050909676	( 0 ,  0.01 )	3	5
0.0509297845149619	0.0623410969141842	( 0.01 ,  0.02 )	3	6
0.0456736161147339	0.0494688336718175	( 0 ,  0 )	4	7
0.0506568579472223	0.0640925416062486	( 0.01 ,  0.02 )	4	8
0.0454545454545455	0.0474177662180277	( 0 ,  0 )	5	9
0.0454545454545455	0.0555306018541092	( 0 ,  0.01 )	5	10
0.0454545454545455	0.0488887346412486	( 0 ,  0 )	6	11
0.0454545454545455	0.0596654295416793	( 0 ,  0.02 )	6	12
0.0473501890350666	0.0536483565669683	( 0 ,  0.01 )	7	13
0.0694556086067985	0.0952913845266053	( 0.03 ,  0.05 )	7	14
0.0478319907296158	0.0576357496459425	( 0 ,  0.01 )	8	15
0.056214990992469	0.0761137193504498	( 0.01 ,  0.03 )	8	16
0.0461260131618004	0.0505681415932755	( 0 ,  0.01 )	9	17
0.0602501579707209	0.0852568002205514	( 0.02 ,  0.04 )	9	18
0.0454545454545454	0.0479931441309085	( 0 ,  0 )	10	19
0.0523859959667001	0.0698918138610237	( 0.01 ,  0.03 )	10	20
0.0454545454545455	0.0463369830752583	( 0 ,  0 )	11	21
0.0456441629598663	0.0553001194125816	( 0 ,  0.01 )	11	22
0.0454545454545455	0.0545176691385952	( 0 ,  0.01 )	12	23
0.0459498865605003	0.0554519501944693	( 0 ,  0.01 )	12	24
0.0458633255952963	0.0585312042318136	( 0 ,  0.01 )	13	25
0.0675564989770403	0.1219644110865	( 0.02 ,  0.08 )	13	26
0.0471788346015788	0.0653580637637517	( 0 ,  0.02 )	14	27
0.0691065832898032	0.130325109320218	( 0.03 ,  0.09 )	14	28
0.0454545454545455	0.0506563000273908	( 0 ,  0.01 )	15	29
0.0606939195987791	0.0967483906475813	( 0.02 ,  0.06 )	15	30
0.0454545454545455	0.0514113966807282	( 0 ,  0.01 )	16	31
0.0464589030999804	0.0619367576542648	( 0 ,  0.02 )	16	32
0.0454545454545455	0.0547783033749198	( 0 ,  0.01 )	17	33
0.0466437526558777	0.0611317090460581	( 0 ,  0.02 )	17	34
0.0454545454545455	0.0491286080910889	( 0 ,  0 )	18	35
0.0480517065638972	0.0676330432239339	( 0 ,  0.02 )	18	36
0.0454545454545455	0.0835121069324954	( 0 ,  0.04 )	19	37
0.0574578894658862	0.140953659823255	( 0.01 ,  0.11 )	19	38
0.0454545454545455	0.0626525354344145	( 0 ,  0.02 )	20	39
0.0611197876707853	0.184619957286629	( 0.02 ,  0.15 )	20	40
0.0454545454545455	0.0642644906969521	( 0 ,  0.02 )	21	41
0.0597396885297265	0.131611275449817	( 0.02 ,  0.09 )	21	42
0.0454545454545455	0.0693978197265458	( 0 ,  0.03 )	22	43
0.0454545454545455	0.0992042350471201	( 0 ,  0.06 )	22	44
0.0454545454545455	0.0560083457598138	( 0 ,  0.01 )	23	45
0.0454545454545455	0.0675210521117701	( 0 ,  0.02 )	23	46
0.0454545454545455	0.0524243595307703	( 0 ,  0.01 )	24	47
0.0507260115371261	0.0923098188199764	( 0.01 ,  0.05 )	24	48
