x	xend	tooltip	PANEL	group
0.0456275908171292	0.0474332752618725	( 0 ,  0 )	1	1
0.0454545454545455	0.0454649981010136	( 0 ,  0 )	1	2
0.0454545454545454	0.0491271326697121	( 0 ,  0 )	2	3
0.0454545454545454	0.0456231703570698	( 0 ,  0 )	2	4
0.0454545454545455	0.0459610716160214	( 0 ,  0 )	3	5
0.0454545454545455	0.0460108606292083	( 0 ,  0 )	3	6
0.0454545454545454	0.0456675600604296	( 0 ,  0 )	4	7
0.0454545454545454	0.0455534733731591	( 0 ,  0 )	4	8
0.0454545454545455	0.0468583912147401	( 0 ,  0 )	5	9
0.0454545454545455	0.0457319038371193	( 0 ,  0 )	5	10
0.0454545454545455	0.0468125102169502	( 0 ,  0 )	6	11
0.0454545454545455	0.0455946658742388	( 0 ,  0 )	6	12
0.0457463525253738	0.0503957992022338	( 0 ,  0.01 )	7	13
0.0454545454545455	0.0454683276119857	( 0 ,  0 )	7	14
0.0462624824507426	0.0583776018028206	( 0 ,  0.01 )	8	15
0.0454545454545455	0.0458806396586033	( 0 ,  0 )	8	16
0.0454545454545455	0.0476921629357177	( 0 ,  0 )	9	17
0.0454545454545455	0.0455154998197017	( 0 ,  0 )	9	18
0.0454545454545454	0.0467839127454601	( 0 ,  0 )	10	19
0.0454545454545454	0.0456429548021593	( 0 ,  0 )	10	20
0.0454545454545455	0.0460689149548853	( 0 ,  0 )	11	21
0.0454545454545455	0.0456353030758728	( 0 ,  0 )	11	22
0.0454545454545455	0.0462442390069744	( 0 ,  0 )	12	23
0.0454545454545455	0.0459497877296916	( 0 ,  0 )	12	24
0.0454545454545455	0.0490064152713831	( 0 ,  0 )	13	25
0.0454545454545455	0.0458420323681195	( 0 ,  0 )	13	26
0.0454545454545455	0.0515836060481087	( 0 ,  0.01 )	14	27
0.0454545454545455	0.045827318566625	( 0 ,  0 )	14	28
0.0454545454545455	0.0472100604949311	( 0 ,  0 )	15	29
0.0454545454545455	0.0461347883745802	( 0 ,  0 )	15	30
0.0454545454545455	0.0503112570962608	( 0 ,  0.01 )	16	31
0.0454545454545455	0.0478700354469702	( 0 ,  0 )	16	32
0.0454545454545455	0.0460568234698179	( 0 ,  0 )	17	33
0.0454545454545455	0.0460750708807555	( 0 ,  0 )	17	34
0.0454545454545455	0.0463707054245593	( 0 ,  0 )	18	35
0.0454545454545455	0.0462691096280373	( 0 ,  0 )	18	36
0.0454545454545455	0.0653530154824529	( 0 ,  0.02 )	19	37
0.0454545454545455	0.0461297576715444	( 0 ,  0 )	19	38
0.0454545454545455	0.0476328490688879	( 0 ,  0 )	20	39
0.0454545454545455	0.0460567330932163	( 0 ,  0 )	20	40
0.0454545454545455	0.0511928461689932	( 0 ,  0.01 )	21	41
0.0454545454545455	0.0465737884976883	( 0 ,  0 )	21	42
0.0454545454545455	0.0618508542429778	( 0 ,  0.02 )	22	43
0.0454545454545455	0.0456938555354118	( 0 ,  0 )	22	44
0.0454545454545455	0.046445581397124	( 0 ,  0 )	23	45
0.0454545454545455	0.0465271267640363	( 0 ,  0 )	23	46
0.0454545454545455	0.0458082256400324	( 0 ,  0 )	24	47
0.0454545454545455	0.0476412252824719	( 0 ,  0 )	24	48
