x	xend	tooltip	PANEL	group
0.0454545454545455	0.0458334792017157	( 0 ,  0 )	1	1
0.0454545454545455	0.0454594363813692	( 0 ,  0 )	1	2
0.0454545454545454	0.0463298491642637	( 0 ,  0 )	2	3
0.0454545454545454	0.0454744192539723	( 0 ,  0 )	2	4
0.0454545454545455	0.0455407810597814	( 0 ,  0 )	3	5
0.0454545454545455	0.0459430788411091	( 0 ,  0 )	3	6
0.0454545454545454	0.0456168375320966	( 0 ,  0 )	4	7
0.0454545454545454	0.0455723796229185	( 0 ,  0 )	4	8
0.0454545454545455	0.0463445906611701	( 0 ,  0 )	5	9
0.0454545454545455	0.0454848251752617	( 0 ,  0 )	5	10
0.0454545454545455	0.0474832515378856	( 0 ,  0 )	6	11
0.0454545454545455	0.0454961741598792	( 0 ,  0 )	6	12
0.0454545454545455	0.0484321738969552	( 0 ,  0 )	7	13
0.0454545454545455	0.0454603323418512	( 0 ,  0 )	7	14
0.0454545454545455	0.0488097957074716	( 0 ,  0 )	8	15
0.0454545454545455	0.0466850824925448	( 0 ,  0 )	8	16
0.0454545454545455	0.0467186000285652	( 0 ,  0 )	9	17
0.0454545454545455	0.0454699957381259	( 0 ,  0 )	9	18
0.0454545454545454	0.0456784811679046	( 0 ,  0 )	10	19
0.0454545454545454	0.0454698911017335	( 0 ,  0 )	10	20
0.0454545454545455	0.0457751159733017	( 0 ,  0 )	11	21
0.0454545454545455	0.0454962214703331	( 0 ,  0 )	11	22
0.0454545454545455	0.0455963693102068	( 0 ,  0 )	12	23
0.0454545454545455	0.0456461256156332	( 0 ,  0 )	12	24
0.0454545454545455	0.0502110245239591	( 0 ,  0.01 )	13	25
0.0454545454545455	0.0455113691151947	( 0 ,  0 )	13	26
0.0454545454545455	0.0550139527327789	( 0 ,  0.01 )	14	27
0.0454545454545455	0.0455214742214558	( 0 ,  0 )	14	28
0.0454545454545455	0.0494463087608751	( 0 ,  0 )	15	29
0.0454545454545455	0.0455581025532407	( 0 ,  0 )	15	30
0.0454545454545455	0.0469227986576941	( 0 ,  0 )	16	31
0.0454545454545455	0.0463976648316451	( 0 ,  0 )	16	32
0.0454545454545455	0.0456305594948213	( 0 ,  0 )	17	33
0.0454545454545455	0.0455138834492883	( 0 ,  0 )	17	34
0.0454545454545455	0.0463316809166568	( 0 ,  0 )	18	35
0.0454545454545455	0.0467952857391982	( 0 ,  0 )	18	36
0.0454545454545455	0.0562202841073322	( 0 ,  0.01 )	19	37
0.0454545454545455	0.0462475700802859	( 0 ,  0 )	19	38
0.0454545454545455	0.0461917074969329	( 0 ,  0 )	20	39
0.0454545454545455	0.0512083315832292	( 0 ,  0.01 )	20	40
0.0454545454545455	0.0473807417775395	( 0 ,  0 )	21	41
0.0454545454545455	0.0460633628814647	( 0 ,  0 )	21	42
0.0454545454545455	0.0549184692242092	( 0 ,  0.01 )	22	43
0.0454545454545455	0.0457471994489708	( 0 ,  0 )	22	44
0.0454545454545455	0.0459483678302217	( 0 ,  0 )	23	45
0.0454545454545455	0.0463319963287488	( 0 ,  0 )	23	46
0.0454545454545455	0.0463460321098327	( 0 ,  0 )	24	47
0.0454545454545455	0.047541792746571	( 0 ,  0 )	24	48
