x	xend	tooltip	PANEL	group
0.0463324255263298	0.0538619553755282	( 0 ,  0.01 )	1	1
0.0454545454545455	0.0463637366209953	( 0 ,  0 )	1	2
0.0515338131079694	0.0566942675881672	( 0.01 ,  0.01 )	2	3
0.0456907956506484	0.0466807937996248	( 0 ,  0 )	2	4
0.0454545454545455	0.0474961763586161	( 0 ,  0 )	3	5
0.0454545454545455	0.0466505991864588	( 0 ,  0 )	3	6
0.0462754297938371	0.050148433955093	( 0 ,  0.01 )	4	7
0.0454545454545454	0.0457944394236407	( 0 ,  0 )	4	8
0.0454545454545455	0.0468247500871708	( 0 ,  0 )	5	9
0.0454545454545455	0.0470656055696473	( 0 ,  0 )	5	10
0.0454545454545455	0.052240485489489	( 0 ,  0.01 )	6	11
0.0454545454545455	0.0464836977455539	( 0 ,  0 )	6	12
0.0459457139062819	0.063917243767797	( 0 ,  0.02 )	7	13
0.0454545454545455	0.0477894747513193	( 0 ,  0 )	7	14
0.0539502033387137	0.0658515282712407	( 0.01 ,  0.02 )	8	15
0.0459048230739865	0.0498086523968307	( 0 ,  0 )	8	16
0.0454545454545455	0.0539871061651271	( 0 ,  0.01 )	9	17
0.0454545454545455	0.0457566240276452	( 0 ,  0 )	9	18
0.051752844256585	0.0631433080461522	( 0.01 ,  0.02 )	10	19
0.0454545454545454	0.0474077675644568	( 0 ,  0 )	10	20
0.0454545454545455	0.0487899090146266	( 0 ,  0 )	11	21
0.0454545454545455	0.0467744636478267	( 0 ,  0 )	11	22
0.046477198539063	0.0535658966986455	( 0 ,  0.01 )	12	23
0.0454545454545455	0.0479441328951788	( 0 ,  0 )	12	24
0.0454545454545455	0.0634454137635267	( 0 ,  0.02 )	13	25
0.0454545454545455	0.048185258687454	( 0 ,  0 )	13	26
0.0558628332175272	0.0860147396440373	( 0.01 ,  0.04 )	14	27
0.0454545454545455	0.0495638271304624	( 0 ,  0 )	14	28
0.0454545454545455	0.0553117565334621	( 0 ,  0.01 )	15	29
0.0454545454545455	0.0470379785111369	( 0 ,  0 )	15	30
0.0467453148469143	0.0572240763689145	( 0 ,  0.01 )	16	31
0.0454545454545455	0.0492639519531285	( 0 ,  0 )	16	32
0.0454545454545455	0.0490578926161557	( 0 ,  0 )	17	33
0.0454545454545455	0.0478706915388295	( 0 ,  0 )	17	34
0.0488895363043365	0.0606406522257956	( 0 ,  0.02 )	18	35
0.0454545454545455	0.0468224309363606	( 0 ,  0 )	18	36
0.0454545454545455	0.0606994384938198	( 0 ,  0.02 )	19	37
0.0454545454545455	0.0473612277561213	( 0 ,  0 )	19	38
0.0477219967289258	0.114044134595286	( 0 ,  0.08 )	20	39
0.0454545454545455	0.0538064250414408	( 0 ,  0.01 )	20	40
0.0454545454545455	0.0790442123737939	( 0 ,  0.04 )	21	41
0.0454545454545455	0.0497821632242322	( 0 ,  0 )	21	42
0.0454545454545455	0.0621048967008349	( 0 ,  0.02 )	22	43
0.0454545454545455	0.0472596732410039	( 0 ,  0 )	22	44
0.0454545454545455	0.0490611310291857	( 0 ,  0 )	23	45
0.0454545454545455	0.0460118312087217	( 0 ,  0 )	23	46
0.0454545454545455	0.0633633573950553	( 0 ,  0.02 )	24	47
0.0454545454545455	0.0482418319820794	( 0 ,  0 )	24	48
