x	xend	tooltip	PANEL	group
0.0454545454545455	0.0480656974429071	( 0 ,  0 )	1	1
0.0454545454545455	0.0457986812395767	( 0 ,  0 )	1	2
0.0455251283510155	0.0460925042690084	( 0 ,  0 )	2	3
0.0454545454545454	0.0455055449607707	( 0 ,  0 )	2	4
0.0454545454545455	0.0456499456535086	( 0 ,  0 )	3	5
0.0454545454545455	0.0455273806933449	( 0 ,  0 )	3	6
0.0454545454545454	0.0463105688230732	( 0 ,  0 )	4	7
0.0454545454545454	0.0454692072990902	( 0 ,  0 )	4	8
0.0454545454545455	0.0458939349422231	( 0 ,  0 )	5	9
0.0454545454545455	0.0458419097213669	( 0 ,  0 )	5	10
0.0454545454545455	0.0454718493274078	( 0 ,  0 )	6	11
0.0454545454545455	0.0454849908415965	( 0 ,  0 )	6	12
0.0454545454545455	0.0543446788232882	( 0 ,  0.01 )	7	13
0.0454545454545455	0.0458089638792357	( 0 ,  0 )	7	14
0.0454545454545455	0.0471283833690205	( 0 ,  0 )	8	15
0.0454545454545455	0.0456270084492866	( 0 ,  0 )	8	16
0.0454545454545455	0.0457161141138525	( 0 ,  0 )	9	17
0.0454545454545455	0.0488024977410651	( 0 ,  0 )	9	18
0.0454545454545454	0.047503458637349	( 0 ,  0 )	10	19
0.0454545454545454	0.0455448281212506	( 0 ,  0 )	10	20
0.0454545454545455	0.0464160588931253	( 0 ,  0 )	11	21
0.0454545454545455	0.045753157207906	( 0 ,  0 )	11	22
0.0454545454545455	0.0454836160536619	( 0 ,  0 )	12	23
0.0454545454545455	0.0457598691801576	( 0 ,  0 )	12	24
0.0454545454545455	0.0615322889729815	( 0 ,  0.02 )	13	25
0.0454545454545455	0.0472552480654993	( 0 ,  0 )	13	26
0.0454545454545455	0.0498832759768098	( 0 ,  0 )	14	27
0.0454545454545455	0.0466157605201265	( 0 ,  0 )	14	28
0.0454545454545455	0.0457262457414706	( 0 ,  0 )	15	29
0.0454545454545455	0.045939479649487	( 0 ,  0 )	15	30
0.0454545454545455	0.0463774481578677	( 0 ,  0 )	16	31
0.0454545454545455	0.0456627881747172	( 0 ,  0 )	16	32
0.0454545454545455	0.0455656636327823	( 0 ,  0 )	17	33
0.0454545454545455	0.0461732120536078	( 0 ,  0 )	17	34
0.0454545454545455	0.0471983891120947	( 0 ,  0 )	18	35
0.0454545454545455	0.0459436784360841	( 0 ,  0 )	18	36
0.0454545454545455	0.0520264842145535	( 0 ,  0.01 )	19	37
0.0454545454545455	0.047451986854204	( 0 ,  0 )	19	38
0.0454545454545455	0.0469387064275455	( 0 ,  0 )	20	39
0.0454545454545455	0.0458428042083045	( 0 ,  0 )	20	40
0.0454545454545455	0.0537297572576091	( 0 ,  0.01 )	21	41
0.0454545454545455	0.0529252404479709	( 0 ,  0.01 )	21	42
0.0454545454545455	0.0471688074380422	( 0 ,  0 )	22	43
0.0454545454545455	0.0457705581385917	( 0 ,  0 )	22	44
0.0454545454545455	0.0514689907960523	( 0 ,  0.01 )	23	45
0.0454545454545455	0.0458033838825374	( 0 ,  0 )	23	46
0.0454545454545455	0.0458122916828056	( 0 ,  0 )	24	47
0.0454545454545455	0.0457695587857692	( 0 ,  0 )	24	48
