x	xend	tooltip	PANEL	group
0.0454545454545455	0.046237466755608	( 0 ,  0 )	1	1
0.0454545454545455	0.0454545872553416	( 0 ,  0 )	1	2
0.0454545454545454	0.0459692284752384	( 0 ,  0 )	2	3
0.0454545454545454	0.0454549554206072	( 0 ,  0 )	2	4
0.0454545454545455	0.0454795840785476	( 0 ,  0 )	3	5
0.0454545454545455	0.0454574988955219	( 0 ,  0 )	3	6
0.0454545454545454	0.0454669779413177	( 0 ,  0 )	4	7
0.0454545454545454	0.0454545618870184	( 0 ,  0 )	4	8
0.0454545454545455	0.0454796149583082	( 0 ,  0 )	5	9
0.0454545454545455	0.0455025584311464	( 0 ,  0 )	5	10
0.0454545454545455	0.0455395668244204	( 0 ,  0 )	6	11
0.0454545454545455	0.0454637371236171	( 0 ,  0 )	6	12
0.0454545454545455	0.0473479961100196	( 0 ,  0 )	7	13
0.0454545454545455	0.045455346880855	( 0 ,  0 )	7	14
0.0454545454545455	0.0464311907506275	( 0 ,  0 )	8	15
0.0454545454545455	0.0457029704355757	( 0 ,  0 )	8	16
0.0454545454545455	0.0458590917508326	( 0 ,  0 )	9	17
0.0454545454545455	0.045456538165565	( 0 ,  0 )	9	18
0.0454545454545454	0.0497668593053202	( 0 ,  0 )	10	19
0.0454545454545454	0.0454584212423044	( 0 ,  0 )	10	20
0.0454545454545455	0.0461915472626908	( 0 ,  0 )	11	21
0.0454545454545455	0.0454861360064824	( 0 ,  0 )	11	22
0.0454545454545455	0.0459690673853808	( 0 ,  0 )	12	23
0.0454545454545455	0.0454736846438851	( 0 ,  0 )	12	24
0.0454545454545455	0.0500604029450824	( 0 ,  0.01 )	13	25
0.0454545454545455	0.0454768958422185	( 0 ,  0 )	13	26
0.0454545454545455	0.0476202521252742	( 0 ,  0 )	14	27
0.0454545454545455	0.0454930436217771	( 0 ,  0 )	14	28
0.0454545454545455	0.0456662220280649	( 0 ,  0 )	15	29
0.0454545454545455	0.0454753964486284	( 0 ,  0 )	15	30
0.0454545454545455	0.0455140707248076	( 0 ,  0 )	16	31
0.0454545454545455	0.0454832199723742	( 0 ,  0 )	16	32
0.0454545454545455	0.0456607306580588	( 0 ,  0 )	17	33
0.0454545454545455	0.0454660902756996	( 0 ,  0 )	17	34
0.0454545454545455	0.0476850177970092	( 0 ,  0 )	18	35
0.0454545454545455	0.0454565049662405	( 0 ,  0 )	18	36
0.0454545454545455	0.0462448391457585	( 0 ,  0 )	19	37
0.0454545454545455	0.0455150112926009	( 0 ,  0 )	19	38
0.0454545454545455	0.0505228337843797	( 0 ,  0.01 )	20	39
0.0454545454545455	0.0455189675716081	( 0 ,  0 )	20	40
0.0454545454545455	0.0479805606478381	( 0 ,  0 )	21	41
0.0454545454545455	0.0455616994232458	( 0 ,  0 )	21	42
0.0454545454545455	0.0456754856411262	( 0 ,  0 )	22	43
0.0454545454545455	0.0454661394546174	( 0 ,  0 )	22	44
0.0454545454545455	0.0456020437416212	( 0 ,  0 )	23	45
0.0454545454545455	0.0454581967820736	( 0 ,  0 )	23	46
0.0454545454545455	0.0458452787771845	( 0 ,  0 )	24	47
0.0454545454545455	0.0454681390910589	( 0 ,  0 )	24	48
