x	xend	tooltip	PANEL	group
0.0454545454545455	0.0455997199056243	( 0 ,  0 )	1	1
0.0454545454545455	0.0454545454599542	( 0 ,  0 )	1	2
0.0454545454545454	0.04655715350144	( 0 ,  0 )	2	3
0.0454545454545454	0.0454545810526429	( 0 ,  0 )	2	4
0.0454545454545455	0.0454555236318715	( 0 ,  0 )	3	5
0.0454545454545455	0.0454545476792905	( 0 ,  0 )	3	6
0.0454545454545454	0.0454545643154884	( 0 ,  0 )	4	7
0.0454545454545454	0.0454545455601653	( 0 ,  0 )	4	8
0.0454545454545455	0.0454553488034803	( 0 ,  0 )	5	9
0.0454545454545455	0.0454549967337758	( 0 ,  0 )	5	10
0.0454545454545455	0.0454613307032066	( 0 ,  0 )	6	11
0.0454545454545455	0.0454568794811438	( 0 ,  0 )	6	12
0.0454545454545455	0.0455088965087662	( 0 ,  0 )	7	13
0.0454545454545455	0.0454545473509653	( 0 ,  0 )	7	14
0.0454545454545455	0.0465925691349558	( 0 ,  0 )	8	15
0.0454545454545455	0.0456190480560231	( 0 ,  0 )	8	16
0.0454545454545455	0.0455609631775067	( 0 ,  0 )	9	17
0.0454545454545455	0.0454545483814132	( 0 ,  0 )	9	18
0.0454545454545454	0.0468471891492289	( 0 ,  0 )	10	19
0.0454545454545454	0.0454545707963726	( 0 ,  0 )	10	20
0.0454545454545455	0.0463107949305744	( 0 ,  0 )	11	21
0.0454545454545455	0.0454546641095195	( 0 ,  0 )	11	22
0.0454545454545455	0.0456564858686032	( 0 ,  0 )	12	23
0.0454545454545455	0.045455022481052	( 0 ,  0 )	12	24
0.0454545454545455	0.0455555017452295	( 0 ,  0 )	13	25
0.0454545454545455	0.0454545790480774	( 0 ,  0 )	13	26
0.0454545454545455	0.0505570455138168	( 0 ,  0.01 )	14	27
0.0454545454545455	0.0454641336589562	( 0 ,  0 )	14	28
0.0454545454545455	0.0454575139305924	( 0 ,  0 )	15	29
0.0454545454545455	0.0454551943990285	( 0 ,  0 )	15	30
0.0454545454545455	0.0455440987823667	( 0 ,  0 )	16	31
0.0454545454545455	0.0454546675844758	( 0 ,  0 )	16	32
0.0454545454545455	0.0454928984028831	( 0 ,  0 )	17	33
0.0454545454545455	0.0454546626487996	( 0 ,  0 )	17	34
0.0454545454545455	0.0488219074415243	( 0 ,  0 )	18	35
0.0454545454545455	0.0454545553872942	( 0 ,  0 )	18	36
0.0454545454545455	0.0455790186932343	( 0 ,  0 )	19	37
0.0454545454545455	0.0454594308886248	( 0 ,  0 )	19	38
0.0454545454545455	0.045826230688432	( 0 ,  0 )	20	39
0.0454545454545455	0.0454553915383825	( 0 ,  0 )	20	40
0.0454545454545455	0.0454729254473724	( 0 ,  0 )	21	41
0.0454545454545455	0.0454551639540926	( 0 ,  0 )	21	42
0.0454545454545455	0.0454709824288381	( 0 ,  0 )	22	43
0.0454545454545455	0.0454549332166271	( 0 ,  0 )	22	44
0.0454545454545455	0.045463577472955	( 0 ,  0 )	23	45
0.0454545454545455	0.045454561502931	( 0 ,  0 )	23	46
0.0454545454545455	0.0454600284366598	( 0 ,  0 )	24	47
0.0454545454545455	0.0454551344741385	( 0 ,  0 )	24	48
