x	xend	tooltip	PANEL	group
0.0454545454545455	0.0456577898635278	( 0 ,  0 )	1	1
0.0454545454545455	0.0454547187984555	( 0 ,  0 )	1	2
0.0454545454545454	0.0458803543603635	( 0 ,  0 )	2	3
0.0454545454545454	0.0454590439358517	( 0 ,  0 )	2	4
0.0454545454545455	0.0455024948229056	( 0 ,  0 )	3	5
0.0454545454545455	0.0468896108237846	( 0 ,  0 )	3	6
0.0454545454545454	0.0454842840807606	( 0 ,  0 )	4	7
0.0454545454545454	0.0454734810283841	( 0 ,  0 )	4	8
0.0454545454545455	0.0457304429804311	( 0 ,  0 )	5	9
0.0454545454545455	0.04547140393893	( 0 ,  0 )	5	10
0.0454545454545455	0.046594678198614	( 0 ,  0 )	6	11
0.0454545454545455	0.0454759165821147	( 0 ,  0 )	6	12
0.0454545454545455	0.0478086269663227	( 0 ,  0 )	7	13
0.0454545454545455	0.0454551305755798	( 0 ,  0 )	7	14
0.0454545454545455	0.0519677911490473	( 0 ,  0.01 )	8	15
0.0454545454545455	0.0457775728905369	( 0 ,  0 )	8	16
0.0454545454545455	0.0466518199811714	( 0 ,  0 )	9	17
0.0454545454545455	0.045460186798449	( 0 ,  0 )	9	18
0.0454545454545454	0.0455807961604415	( 0 ,  0 )	10	19
0.0454545454545454	0.0454647402338628	( 0 ,  0 )	10	20
0.0454545454545455	0.0456218621472733	( 0 ,  0 )	11	21
0.0454545454545455	0.0454754003516172	( 0 ,  0 )	11	22
0.0454545454545455	0.0455028101985982	( 0 ,  0 )	12	23
0.0454545454545455	0.0457023599461441	( 0 ,  0 )	12	24
0.0454545454545455	0.0479247174485572	( 0 ,  0 )	13	25
0.0454545454545455	0.0454959696375019	( 0 ,  0 )	13	26
0.0454545454545455	0.0501015957484082	( 0 ,  0.01 )	14	27
0.0454545454545455	0.0454866013558419	( 0 ,  0 )	14	28
0.0454545454545455	0.0474409396397261	( 0 ,  0 )	15	29
0.0454545454545455	0.0455159740252635	( 0 ,  0 )	15	30
0.0454545454545455	0.0463879008802269	( 0 ,  0 )	16	31
0.0454545454545455	0.046166057607236	( 0 ,  0 )	16	32
0.0454545454545455	0.0455384986684379	( 0 ,  0 )	17	33
0.0454545454545455	0.0455023998752973	( 0 ,  0 )	17	34
0.0454545454545455	0.0461485947412806	( 0 ,  0 )	18	35
0.0454545454545455	0.0461323378981932	( 0 ,  0 )	18	36
0.0454545454545455	0.0517629658241735	( 0 ,  0.01 )	19	37
0.0454545454545455	0.0457502659009131	( 0 ,  0 )	19	38
0.0454545454545455	0.045742809693472	( 0 ,  0 )	20	39
0.0454545454545455	0.0461342768156226	( 0 ,  0 )	20	40
0.0454545454545455	0.0467908996305628	( 0 ,  0 )	21	41
0.0454545454545455	0.0457231630853685	( 0 ,  0 )	21	42
0.0454545454545455	0.0504738072452885	( 0 ,  0.01 )	22	43
0.0454545454545455	0.0455045041185914	( 0 ,  0 )	22	44
0.0454545454545455	0.0456751238185812	( 0 ,  0 )	23	45
0.0454545454545455	0.0457413850958929	( 0 ,  0 )	23	46
0.0454545454545455	0.0456390933323424	( 0 ,  0 )	24	47
0.0454545454545455	0.0466497899680976	( 0 ,  0 )	24	48
