x	xend	tooltip	PANEL	group
0.0521722782724617	0.0589994230787822	( 0.01 ,  0.01 )	1	1
0.0455316751482448	0.0467084144549074	( 0 ,  0 )	1	2
0.0484542702614659	0.0553120184904274	( 0 ,  0.01 )	2	3
0.0454545454545454	0.0468134482201624	( 0 ,  0 )	2	4
0.046201463332239	0.0521429920400367	( 0 ,  0.01 )	3	5
0.045749508945397	0.0501798794544589	( 0 ,  0.01 )	3	6
0.0454545454545454	0.048328338852829	( 0 ,  0 )	4	7
0.0454545454545454	0.0473084654789205	( 0 ,  0 )	4	8
0.0454545454545455	0.0528036253512165	( 0 ,  0.01 )	5	9
0.0454545454545455	0.0472362978060392	( 0 ,  0 )	5	10
0.0454545454545455	0.0586054689731652	( 0 ,  0.01 )	6	11
0.0454545454545455	0.0469253860272861	( 0 ,  0 )	6	12
0.0547548095504645	0.0668973041021595	( 0.01 ,  0.02 )	7	13
0.0454545454545455	0.0478144815637969	( 0 ,  0 )	7	14
0.0488134834168158	0.0600561210863548	( 0 ,  0.02 )	8	15
0.0454545454545455	0.0501099365981177	( 0 ,  0.01 )	8	16
0.04972308779488	0.0622367707752789	( 0 ,  0.02 )	9	17
0.0454545454545455	0.0474140493518997	( 0 ,  0 )	9	18
0.0454545454545454	0.0515344686103884	( 0 ,  0.01 )	10	19
0.0454545454545454	0.0473519933198777	( 0 ,  0 )	10	20
0.0459632912480729	0.0602417467584616	( 0 ,  0.02 )	11	21
0.0454545454545455	0.0486097161927968	( 0 ,  0 )	11	22
0.0454545454545455	0.0509279663374793	( 0 ,  0.01 )	12	23
0.0454545454545455	0.0495060701933024	( 0 ,  0 )	12	24
0.0503019388884822	0.0692059979891689	( 0.01 ,  0.03 )	13	25
0.0454545454545455	0.0525554796298546	( 0 ,  0.01 )	13	26
0.0454545454545455	0.0769522370045225	( 0 ,  0.03 )	14	27
0.0454545454545455	0.0474532305756905	( 0 ,  0 )	14	28
0.0491728547016665	0.0666972226226041	( 0 ,  0.02 )	15	29
0.0454545454545455	0.0537990889485875	( 0 ,  0.01 )	15	30
0.0454545454545455	0.0611047825274057	( 0 ,  0.02 )	16	31
0.0454545454545455	0.0557100024776046	( 0 ,  0.01 )	16	32
0.0454545454545455	0.0573732238175219	( 0 ,  0.01 )	17	33
0.0454545454545455	0.053182491232443	( 0 ,  0.01 )	17	34
0.0454545454545455	0.0583839170004071	( 0 ,  0.01 )	18	35
0.0454545454545455	0.0517046537236086	( 0 ,  0.01 )	18	36
0.0528898241053858	0.106240477892921	( 0.01 ,  0.07 )	19	37
0.0454545454545455	0.0567205017275987	( 0 ,  0.01 )	19	38
0.0454545454545455	0.0611269569384567	( 0 ,  0.02 )	20	39
0.0454545454545455	0.0531293694244733	( 0 ,  0.01 )	20	40
0.0462371486212745	0.066284572077613	( 0 ,  0.02 )	21	41
0.0454545454545455	0.0571610347506125	( 0 ,  0.01 )	21	42
0.0454545454545455	0.0672175833771664	( 0 ,  0.02 )	22	43
0.0454545454545455	0.0464584906613521	( 0 ,  0 )	22	44
0.0454545454545455	0.0599767667080189	( 0 ,  0.02 )	23	45
0.0454545454545455	0.0520393362306154	( 0 ,  0.01 )	23	46
0.0454545454545455	0.0514399438163965	( 0 ,  0.01 )	24	47
0.0454545454545455	0.0582232269357461	( 0 ,  0.01 )	24	48
