x	xend	tooltip	PANEL	group
0.0454545454545455	0.045843034709347	( 0 ,  0 )	1	1
0.0454545454545455	0.0454545458050881	( 0 ,  0 )	1	2
0.0454545454545454	0.0460168076123986	( 0 ,  0 )	2	3
0.0454545454545454	0.0454546324101842	( 0 ,  0 )	2	4
0.0454545454545455	0.0454604200204728	( 0 ,  0 )	3	5
0.0454545454545455	0.0454546344227208	( 0 ,  0 )	3	6
0.0454545454545454	0.0454551503550339	( 0 ,  0 )	4	7
0.0454545454545454	0.0454545469097243	( 0 ,  0 )	4	8
0.0454545454545455	0.0454619028412236	( 0 ,  0 )	5	9
0.0454545454545455	0.0454612686112123	( 0 ,  0 )	5	10
0.0454545454545455	0.0454728667728085	( 0 ,  0 )	6	11
0.0454545454545455	0.045461026775551	( 0 ,  0 )	6	12
0.0454545454545455	0.0458232444333823	( 0 ,  0 )	7	13
0.0454545454545455	0.0454545737776877	( 0 ,  0 )	7	14
0.0454545454545455	0.0462909988835701	( 0 ,  0 )	8	15
0.0454545454545455	0.0456826958971742	( 0 ,  0 )	8	16
0.0454545454545455	0.0456272341145132	( 0 ,  0 )	9	17
0.0454545454545455	0.0454546977386659	( 0 ,  0 )	9	18
0.0454545454545454	0.0491692938337168	( 0 ,  0 )	10	19
0.0454545454545454	0.0454549692171164	( 0 ,  0 )	10	20
0.0454545454545455	0.0467554982801553	( 0 ,  0 )	11	21
0.0454545454545455	0.0454574364503473	( 0 ,  0 )	11	22
0.0454545454545455	0.0458396075993735	( 0 ,  0 )	12	23
0.0454545454545455	0.0454590872228484	( 0 ,  0 )	12	24
0.0454545454545455	0.0463952817288586	( 0 ,  0 )	13	25
0.0454545454545455	0.0454555603697441	( 0 ,  0 )	13	26
0.0454545454545455	0.0483787094034454	( 0 ,  0 )	14	27
0.0454545454545455	0.0454832729215573	( 0 ,  0 )	14	28
0.0454545454545455	0.0454865840936895	( 0 ,  0 )	15	29
0.0454545454545455	0.0454587327653664	( 0 ,  0 )	15	30
0.0454545454545455	0.0455034395063459	( 0 ,  0 )	16	31
0.0454545454545455	0.0454585644088478	( 0 ,  0 )	16	32
0.0454545454545455	0.0455842616173092	( 0 ,  0 )	17	33
0.0454545454545455	0.045456027560526	( 0 ,  0 )	17	34
0.0454545454545455	0.0495849392509719	( 0 ,  0 )	18	35
0.0454545454545455	0.0454547693120321	( 0 ,  0 )	18	36
0.0454545454545455	0.0457162821346008	( 0 ,  0 )	19	37
0.0454545454545455	0.0454788941487866	( 0 ,  0 )	19	38
0.0454545454545455	0.047024088976621	( 0 ,  0 )	20	39
0.0454545454545455	0.0454631477652391	( 0 ,  0 )	20	40
0.0454545454545455	0.0457364025583773	( 0 ,  0 )	21	41
0.0454545454545455	0.0454629396501453	( 0 ,  0 )	21	42
0.0454545454545455	0.0455197965153045	( 0 ,  0 )	22	43
0.0454545454545455	0.0454582330343601	( 0 ,  0 )	22	44
0.0454545454545455	0.0454877067628685	( 0 ,  0 )	23	45
0.0454545454545455	0.0454549083066332	( 0 ,  0 )	23	46
0.0454545454545455	0.0455154245027918	( 0 ,  0 )	24	47
0.0454545454545455	0.0454582040702087	( 0 ,  0 )	24	48
