x	xend	tooltip	PANEL	group
0.950271149733396	0.952157277812079	( 0.99 ,  1 )	1	1
0.952411166197097	0.953732950788463	( 1 ,  1 )	1	2
0.938955663729131	0.943973323391371	( 0.98 ,  0.99 )	2	3
0.949305116989158	0.951895917411705	( 0.99 ,  1 )	2	4
0.916734201458631	0.937091729691694	( 0.96 ,  0.98 )	3	5
0.939843072705743	0.950852820875025	( 0.98 ,  0.99 )	3	6
0.903871310682579	0.92792058652017	( 0.94 ,  0.97 )	4	7
0.934222696885429	0.94786328623076	( 0.98 ,  0.99 )	4	8
0.845549727740433	0.925313720361569	( 0.88 ,  0.97 )	5	9
0.926266985896576	0.952958320517229	( 0.97 ,  1 )	5	10
0.834256659820218	0.919826501527925	( 0.87 ,  0.96 )	6	11
0.884643958293835	0.941773770848956	( 0.92 ,  0.98 )	6	12
0.950036565519692	0.952970701538036	( 0.99 ,  1 )	7	13
0.948718827926344	0.952942554553298	( 0.99 ,  1 )	7	14
0.94298282247801	0.949307125548516	( 0.99 ,  0.99 )	8	15
0.947494400431597	0.952593313041011	( 0.99 ,  1 )	8	16
0.935366704826824	0.947928229001562	( 0.98 ,  0.99 )	9	17
0.939141557188502	0.950820937463419	( 0.98 ,  0.99 )	9	18
0.914773811134421	0.936160922819724	( 0.96 ,  0.98 )	10	19
0.93464828910956	0.949129147111084	( 0.98 ,  0.99 )	10	20
0.892295213998105	0.94007050530401	( 0.93 ,  0.98 )	11	21
0.909006207831639	0.947134089099817	( 0.95 ,  0.99 )	11	22
0.908211402703191	0.943208877726291	( 0.95 ,  0.98 )	12	23
0.917274791458517	0.948146718865517	( 0.96 ,  0.99 )	12	24
0.950817344582067	0.95391515016972	( 1 ,  1 )	13	25
0.950696745152837	0.954352433277105	( 1 ,  1 )	13	26
0.944119817908849	0.951893280121723	( 0.99 ,  1 )	14	27
0.948489548162189	0.954110590252868	( 0.99 ,  1 )	14	28
0.939106435171076	0.951172285213899	( 0.98 ,  1 )	15	29
0.942402044912661	0.953094020838388	( 0.99 ,  1 )	15	30
0.918654338104966	0.943114558369018	( 0.96 ,  0.99 )	16	31
0.937745110401061	0.952581512989532	( 0.98 ,  1 )	16	32
0.889099314382297	0.939606256154303	( 0.93 ,  0.98 )	17	33
0.927361407291106	0.952156244539458	( 0.97 ,  1 )	17	34
0.882011274297535	0.931782031743971	( 0.92 ,  0.97 )	18	35
0.937988400130838	0.95307067825929	( 0.98 ,  1 )	18	36
0.952970096223961	0.954545454545454	( 1 ,  1 )	19	37
0.950549606631575	0.954545454545454	( 1 ,  1 )	19	38
0.94344785470543	0.953197468838903	( 0.99 ,  1 )	20	39
0.95129833391499	0.954545454545454	( 1 ,  1 )	20	40
0.950513665746417	0.95445164639053	( 1 ,  1 )	21	41
0.94661636323868	0.954484480054803	( 0.99 ,  1 )	21	42
0.93909586845988	0.952550780060774	( 0.98 ,  1 )	22	43
0.948785950751113	0.954545454545454	( 0.99 ,  1 )	22	44
0.91571879285159	0.953354855498985	( 0.96 ,  1 )	23	45
0.940406557133985	0.954545454545454	( 0.98 ,  1 )	23	46
0.919304365929009	0.95054321265894	( 0.96 ,  1 )	24	47
0.928204083232716	0.953703824541396	( 0.97 ,  1 )	24	48
