x	xend	tooltip	PANEL	group
0.0454545454545455	0.0458436362740852	( 0 ,  0 )	1	1
0.0454545454545455	0.0454583839625904	( 0 ,  0 )	1	2
0.0454545454545454	0.0472892551290994	( 0 ,  0 )	2	3
0.0454545454545454	0.0454694208880458	( 0 ,  0 )	2	4
0.0454545454545455	0.0461780843010599	( 0 ,  0 )	3	5
0.0454545454545455	0.0454634383600785	( 0 ,  0 )	3	6
0.0454545454545454	0.047459998810601	( 0 ,  0 )	4	7
0.0454545454545454	0.0454570225911412	( 0 ,  0 )	4	8
0.0454545454545455	0.0454668320492494	( 0 ,  0 )	5	9
0.0454545454545455	0.0454622893664324	( 0 ,  0 )	5	10
0.0454545454545455	0.0459496893516307	( 0 ,  0 )	6	11
0.0454545454545455	0.0456323872977392	( 0 ,  0 )	6	12
0.0454545454545455	0.0456529022466322	( 0 ,  0 )	7	13
0.0454545454545455	0.0454610243784595	( 0 ,  0 )	7	14
0.0454545454545455	0.0460309453260911	( 0 ,  0 )	8	15
0.0454545454545455	0.0455036965252929	( 0 ,  0 )	8	16
0.0454545454545455	0.0459093470579894	( 0 ,  0 )	9	17
0.0454545454545455	0.0454766198007105	( 0 ,  0 )	9	18
0.0454545454545454	0.0455160956896128	( 0 ,  0 )	10	19
0.0454545454545454	0.0455020973142744	( 0 ,  0 )	10	20
0.0454545454545455	0.0454573196970069	( 0 ,  0 )	11	21
0.0454545454545455	0.0454633076547643	( 0 ,  0 )	11	22
0.0454545454545455	0.0465074697389566	( 0 ,  0 )	12	23
0.0454545454545455	0.0455586917898173	( 0 ,  0 )	12	24
0.0454545454545455	0.0458583355623904	( 0 ,  0 )	13	25
0.0454545454545455	0.0455399097005451	( 0 ,  0 )	13	26
0.0454545454545455	0.0480780888960256	( 0 ,  0 )	14	27
0.0454545454545455	0.046504752622768	( 0 ,  0 )	14	28
0.0454545454545455	0.0455451511430974	( 0 ,  0 )	15	29
0.0454545454545455	0.0455615201638912	( 0 ,  0 )	15	30
0.0454545454545455	0.0457426128229629	( 0 ,  0 )	16	31
0.0454545454545455	0.0454624307197256	( 0 ,  0 )	16	32
0.0454545454545455	0.0515373693239972	( 0 ,  0.01 )	17	33
0.0454545454545455	0.0454979916842536	( 0 ,  0 )	17	34
0.0454545454545455	0.0456383768872239	( 0 ,  0 )	18	35
0.0454545454545455	0.0455974801373212	( 0 ,  0 )	18	36
0.0454545454545455	0.0481316300045207	( 0 ,  0 )	19	37
0.0454545454545455	0.0467784559707124	( 0 ,  0 )	19	38
0.0454545454545455	0.0456709391478277	( 0 ,  0 )	20	39
0.0454545454545455	0.0553703147443609	( 0 ,  0.01 )	20	40
0.0454545454545455	0.0462163268729112	( 0 ,  0 )	21	41
0.0454545454545455	0.0458888887321243	( 0 ,  0 )	21	42
0.0454545454545455	0.0470205871471746	( 0 ,  0 )	22	43
0.0454545454545455	0.0457218207166113	( 0 ,  0 )	22	44
0.0454545454545455	0.0461270556030949	( 0 ,  0 )	23	45
0.0454545454545455	0.0454610091747548	( 0 ,  0 )	23	46
0.0454545454545455	0.0455854849266664	( 0 ,  0 )	24	47
0.0454545454545455	0.0461856101733316	( 0 ,  0 )	24	48
