x	xend	tooltip	PANEL	group
0.0454545454545455	0.0458959233605361	( 0 ,  0 )	1	1
0.0454545454545455	0.04546894411493	( 0 ,  0 )	1	2
0.0454545454545454	0.0465102926790265	( 0 ,  0 )	2	3
0.0454545454545454	0.0454916912795578	( 0 ,  0 )	2	4
0.0454545454545455	0.0455411240627063	( 0 ,  0 )	3	5
0.0454545454545455	0.0455896333382097	( 0 ,  0 )	3	6
0.0454545454545454	0.0458435279005345	( 0 ,  0 )	4	7
0.0454545454545454	0.0455326475965599	( 0 ,  0 )	4	8
0.0454545454545455	0.046398535145246	( 0 ,  0 )	5	9
0.0454545454545455	0.0455097830332873	( 0 ,  0 )	5	10
0.0454545454545455	0.0470624262160521	( 0 ,  0 )	6	11
0.0454545454545455	0.0454969190850229	( 0 ,  0 )	6	12
0.0454545454545455	0.0494886434435583	( 0 ,  0 )	7	13
0.0454545454545455	0.0454631664807316	( 0 ,  0 )	7	14
0.0454545454545455	0.0467900963743689	( 0 ,  0 )	8	15
0.0454545454545455	0.0466226532536051	( 0 ,  0 )	8	16
0.0454545454545455	0.0471801618947121	( 0 ,  0 )	9	17
0.0454545454545455	0.0454645379280943	( 0 ,  0 )	9	18
0.0454545454545454	0.0456966704057987	( 0 ,  0 )	10	19
0.0454545454545454	0.0454681704782888	( 0 ,  0 )	10	20
0.0454545454545455	0.0459014402694621	( 0 ,  0 )	11	21
0.0454545454545455	0.0454793187105061	( 0 ,  0 )	11	22
0.0454545454545455	0.0456351105555507	( 0 ,  0 )	12	23
0.0454545454545455	0.0455812041261771	( 0 ,  0 )	12	24
0.0454545454545455	0.0505487910348568	( 0 ,  0.01 )	13	25
0.0454545454545455	0.0455025034855387	( 0 ,  0 )	13	26
0.0454545454545455	0.0521513447706998	( 0 ,  0.01 )	14	27
0.0454545454545455	0.0456067037250483	( 0 ,  0 )	14	28
0.0454545454545455	0.0494582734071093	( 0 ,  0 )	15	29
0.0454545454545455	0.0455413015382402	( 0 ,  0 )	15	30
0.0454545454545455	0.0471004564575375	( 0 ,  0 )	16	31
0.0454545454545455	0.0462892671872655	( 0 ,  0 )	16	32
0.0454545454545455	0.0456061482172126	( 0 ,  0 )	17	33
0.0454545454545455	0.0454945358982203	( 0 ,  0 )	17	34
0.0454545454545455	0.0461491908701124	( 0 ,  0 )	18	35
0.0454545454545455	0.0464722361357389	( 0 ,  0 )	18	36
0.0454545454545455	0.0639532217462367	( 0 ,  0.02 )	19	37
0.0454545454545455	0.0461678699996251	( 0 ,  0 )	19	38
0.0454545454545455	0.0464261577568866	( 0 ,  0 )	20	39
0.0454545454545455	0.0612959037881169	( 0 ,  0.02 )	20	40
0.0454545454545455	0.0475280638733197	( 0 ,  0 )	21	41
0.0454545454545455	0.0462249994905033	( 0 ,  0 )	21	42
0.0454545454545455	0.0559417023853999	( 0 ,  0.01 )	22	43
0.0454545454545455	0.0464062062149508	( 0 ,  0 )	22	44
0.0454545454545455	0.0459824379684715	( 0 ,  0 )	23	45
0.0454545454545455	0.0474846120878005	( 0 ,  0 )	23	46
0.0454545454545455	0.0474140699231144	( 0 ,  0 )	24	47
0.0454545454545455	0.0462767779178911	( 0 ,  0 )	24	48
