x	xend	tooltip	PANEL	group
0.0454545454545455	0.0455935171924764	( 0 ,  0 )	1	1
0.0454545454545455	0.0454545454695906	( 0 ,  0 )	1	2
0.0454545454545454	0.0457723638057823	( 0 ,  0 )	2	3
0.0454545454545454	0.0454545988293008	( 0 ,  0 )	2	4
0.0454545454545455	0.0454559763665048	( 0 ,  0 )	3	5
0.0454545454545455	0.0456000519423121	( 0 ,  0 )	3	6
0.0454545454545454	0.0454555727614078	( 0 ,  0 )	4	7
0.0454545454545454	0.0454547267986785	( 0 ,  0 )	4	8
0.0454545454545455	0.0454736732504911	( 0 ,  0 )	5	9
0.0454545454545455	0.0454554465532627	( 0 ,  0 )	5	10
0.0454545454545455	0.0454595519184862	( 0 ,  0 )	6	11
0.0454545454545455	0.0454551109121364	( 0 ,  0 )	6	12
0.0454545454545455	0.0486387843871881	( 0 ,  0 )	7	13
0.0454545454545455	0.0454545455071862	( 0 ,  0 )	7	14
0.0454545454545455	0.0862966099313877	( 0 ,  0.04 )	8	15
0.0454545454545455	0.045457462855322	( 0 ,  0 )	8	16
0.0454545454545455	0.0456906006797647	( 0 ,  0 )	9	17
0.0454545454545455	0.0454545645388085	( 0 ,  0 )	9	18
0.0454545454545454	0.0454910809853611	( 0 ,  0 )	10	19
0.0454545454545454	0.0454547471313184	( 0 ,  0 )	10	20
0.0454545454545455	0.0454563358751633	( 0 ,  0 )	11	21
0.0454545454545455	0.0454548631795368	( 0 ,  0 )	11	22
0.0454545454545455	0.0454559838237954	( 0 ,  0 )	12	23
0.0454545454545455	0.0454644168063401	( 0 ,  0 )	12	24
0.0454545454545455	0.0460696390020183	( 0 ,  0 )	13	25
0.0454545454545455	0.045454799120015	( 0 ,  0 )	13	26
0.0454545454545455	0.0458149282394577	( 0 ,  0 )	14	27
0.0454545454545455	0.0454571062106124	( 0 ,  0 )	14	28
0.0454545454545455	0.0454893219494084	( 0 ,  0 )	15	29
0.0454545454545455	0.0454556539518383	( 0 ,  0 )	15	30
0.0454545454545455	0.0455546038741833	( 0 ,  0 )	16	31
0.0454545454545455	0.0454914362068262	( 0 ,  0 )	16	32
0.0454545454545455	0.0454548516560824	( 0 ,  0 )	17	33
0.0454545454545455	0.0454559191224693	( 0 ,  0 )	17	34
0.0454545454545455	0.045467486331776	( 0 ,  0 )	18	35
0.0454545454545455	0.0454696171874054	( 0 ,  0 )	18	36
0.0454545454545455	0.0689117839853172	( 0 ,  0.03 )	19	37
0.0454545454545455	0.0454570091475047	( 0 ,  0 )	19	38
0.0454545454545455	0.0454752223340478	( 0 ,  0 )	20	39
0.0454545454545455	0.0454586529599479	( 0 ,  0 )	20	40
0.0454545454545455	0.0475048304825935	( 0 ,  0 )	21	41
0.0454545454545455	0.0454596735163576	( 0 ,  0 )	21	42
0.0454545454545455	0.0480202857287827	( 0 ,  0 )	22	43
0.0454545454545455	0.045460852098251	( 0 ,  0 )	22	44
0.0454545454545455	0.0454619414624185	( 0 ,  0 )	23	45
0.0454545454545455	0.0454692378157277	( 0 ,  0 )	23	46
0.0454545454545455	0.0454556870225979	( 0 ,  0 )	24	47
0.0454545454545455	0.0454909950773466	( 0 ,  0 )	24	48
