x	xend	tooltip	PANEL	group
0.0455485938666752	0.0478137895259472	( 0 ,  0 )	1	1
0.0454545454545455	0.0459597678004803	( 0 ,  0 )	1	2
0.0455244286920433	0.0460753498949352	( 0 ,  0 )	2	3
0.0454545454545454	0.0456490339539022	( 0 ,  0 )	2	4
0.0454545454545455	0.0456911184795449	( 0 ,  0 )	3	5
0.0454545454545455	0.0456155150336037	( 0 ,  0 )	3	6
0.0454545454545454	0.0461507886875269	( 0 ,  0 )	4	7
0.0454545454545454	0.0455935000787392	( 0 ,  0 )	4	8
0.0454545454545455	0.04622629348151	( 0 ,  0 )	5	9
0.0454545454545455	0.0461481087952131	( 0 ,  0 )	5	10
0.0454545454545455	0.0455132443893721	( 0 ,  0 )	6	11
0.0454545454545455	0.0455608962252711	( 0 ,  0 )	6	12
0.0454545454545455	0.0505285193516632	( 0 ,  0.01 )	7	13
0.0454545454545455	0.0455724518460128	( 0 ,  0 )	7	14
0.0454545454545455	0.0473256360944337	( 0 ,  0 )	8	15
0.0454545454545455	0.045854039821108	( 0 ,  0 )	8	16
0.0454545454545455	0.0457477064126709	( 0 ,  0 )	9	17
0.0454545454545455	0.0482654531458701	( 0 ,  0 )	9	18
0.0454545454545454	0.0477215715786619	( 0 ,  0 )	10	19
0.0454545454545454	0.0455484763437151	( 0 ,  0 )	10	20
0.0454545454545455	0.0457739379246306	( 0 ,  0 )	11	21
0.0454545454545455	0.0460183935520458	( 0 ,  0 )	11	22
0.0454545454545455	0.045532801293569	( 0 ,  0 )	12	23
0.0454545454545455	0.046037277823999	( 0 ,  0 )	12	24
0.0454545454545455	0.0563172882367346	( 0 ,  0.01 )	13	25
0.0454545454545455	0.0462034117144081	( 0 ,  0 )	13	26
0.0454545454545455	0.0525234703050982	( 0 ,  0.01 )	14	27
0.0454545454545455	0.0464939868740266	( 0 ,  0 )	14	28
0.0454545454545455	0.0457501794256064	( 0 ,  0 )	15	29
0.0454545454545455	0.0462594640431351	( 0 ,  0 )	15	30
0.0454545454545455	0.0470084164376373	( 0 ,  0 )	16	31
0.0454545454545455	0.0456179679842315	( 0 ,  0 )	16	32
0.0454545454545455	0.0455190662369063	( 0 ,  0 )	17	33
0.0454545454545455	0.0462215947229262	( 0 ,  0 )	17	34
0.0454545454545455	0.0473098205191503	( 0 ,  0 )	18	35
0.0454545454545455	0.0461528456657964	( 0 ,  0 )	18	36
0.0454545454545455	0.0540549874342746	( 0 ,  0.01 )	19	37
0.0454545454545455	0.0473975131384744	( 0 ,  0 )	19	38
0.0454545454545455	0.0478756626324887	( 0 ,  0 )	20	39
0.0454545454545455	0.0464429220331232	( 0 ,  0 )	20	40
0.0454545454545455	0.0526846746430873	( 0 ,  0.01 )	21	41
0.0454545454545455	0.0544363710490195	( 0 ,  0.01 )	21	42
0.0454545454545455	0.0485161818564618	( 0 ,  0 )	22	43
0.0454545454545455	0.045853056832931	( 0 ,  0 )	22	44
0.0454545454545455	0.0475414818665433	( 0 ,  0 )	23	45
0.0454545454545455	0.0459093107477554	( 0 ,  0 )	23	46
0.0454545454545455	0.0457538498690473	( 0 ,  0 )	24	47
0.0454545454545455	0.0462385798984878	( 0 ,  0 )	24	48
