x	xend	tooltip	PANEL	group
0.0454545454545455	0.0478320031242999	( 0 ,  0 )	1	1
0.0454545454545455	0.0454929963320654	( 0 ,  0 )	1	2
0.0496543411529152	0.0552388663554159	( 0 ,  0.01 )	2	3
0.0454545454545454	0.0458149214607144	( 0 ,  0 )	2	4
0.0454545454545455	0.045907729443057	( 0 ,  0 )	3	5
0.0454545454545455	0.0457502548761372	( 0 ,  0 )	3	6
0.0454545454545454	0.0468785547358926	( 0 ,  0 )	4	7
0.0454545454545454	0.0454959003459068	( 0 ,  0 )	4	8
0.0454545454545455	0.046764412706122	( 0 ,  0 )	5	9
0.0454545454545455	0.0456503571111861	( 0 ,  0 )	5	10
0.0454545454545455	0.0461274201101124	( 0 ,  0 )	6	11
0.0454545454545455	0.046084227871087	( 0 ,  0 )	6	12
0.0454545454545455	0.05355760670368	( 0 ,  0.01 )	7	13
0.0454545454545455	0.0456397596492319	( 0 ,  0 )	7	14
0.0482041175306474	0.0592381661986273	( 0 ,  0.02 )	8	15
0.0454545454545455	0.0479933494299035	( 0 ,  0 )	8	16
0.0454545454545455	0.0465343892517508	( 0 ,  0 )	9	17
0.0454545454545455	0.0455726166336794	( 0 ,  0 )	9	18
0.0456940873072023	0.0502619817583523	( 0 ,  0.01 )	10	19
0.0454545454545454	0.0473013717118799	( 0 ,  0 )	10	20
0.0454545454545455	0.0463208665291391	( 0 ,  0 )	11	21
0.0454545454545455	0.0466401551937771	( 0 ,  0 )	11	22
0.0454545454545455	0.0468007046745351	( 0 ,  0 )	12	23
0.0454545454545455	0.0474320997018321	( 0 ,  0 )	12	24
0.0454545454545455	0.0624878369190321	( 0 ,  0.02 )	13	25
0.0454545454545455	0.0459899554193604	( 0 ,  0 )	13	26
0.0454545454545455	0.0577634910029007	( 0 ,  0.01 )	14	27
0.0454545454545455	0.0470859559918001	( 0 ,  0 )	14	28
0.0454545454545455	0.0508580705027521	( 0 ,  0.01 )	15	29
0.0454545454545455	0.0463998414907651	( 0 ,  0 )	15	30
0.0454545454545455	0.0489495575823514	( 0 ,  0 )	16	31
0.0454545454545455	0.0469529512391651	( 0 ,  0 )	16	32
0.0454545454545455	0.0476134733893152	( 0 ,  0 )	17	33
0.0454545454545455	0.0473670786523846	( 0 ,  0 )	17	34
0.0454545454545455	0.0514591856621733	( 0 ,  0.01 )	18	35
0.0454545454545455	0.0472658312844244	( 0 ,  0 )	18	36
0.0454545454545455	0.0513292985436813	( 0 ,  0.01 )	19	37
0.0454545454545455	0.0512952274801409	( 0 ,  0.01 )	19	38
0.0454545454545455	0.0706409844654714	( 0 ,  0.03 )	20	39
0.0454545454545455	0.0470543199258439	( 0 ,  0 )	20	40
0.0454545454545455	0.0543468441157547	( 0 ,  0.01 )	21	41
0.0454545454545455	0.0467864412456786	( 0 ,  0 )	21	42
0.0454545454545455	0.0546676850523218	( 0 ,  0.01 )	22	43
0.0454545454545455	0.0474001566706722	( 0 ,  0 )	22	44
0.0454545454545455	0.0489756099701823	( 0 ,  0 )	23	45
0.0454545454545455	0.0463560409726936	( 0 ,  0 )	23	46
0.0454545454545455	0.0512629897582685	( 0 ,  0.01 )	24	47
0.0454545454545455	0.0494230160644471	( 0 ,  0 )	24	48
